id;title;author;authorId;description;img;longitude;latitude;begin;ending;category;subcategories
4077;Depapel;DemoEM;4077;Situada en la zona de Salesas, entre Alonso Martínez y la plaza de Colón, se encuentra esta papelería especializada, donde poder realizar encargos singulares y especiales, personalizándolos hasta el último detalle. En ella se pueden encontrar t;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/depapel.jpg;-3.695170700000;40.426134000000;;;Shops;Otros,
4078;Galer&iacute,a Canalejas;DemoEM;4078;Situada en el antiguo Palacio de la Equitativa, entre las calles Alcalá y Sevilla, se ubica esta exclusiva galería comercial, el nuevo icono del lujo en el corazón de Madrid. En ella se podrán encontrar más de 40 boutiques de moda, complementos;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/galeria_canalejas_diario.jpg;-3.700458300000;40.416928800000;;;Shops;Centros comerciales,Joyerías,Moda,
4079;Hard Rock Cafe;DemoEM;4079;Hard Rock Café Madrid abrió sus puertas hace 25 años en el Paseo de la Castellana, 2, junto a la Plaza de Colón. A su inauguración acudió hasta el gran Chuck Berry. Desde entonces, en este emblemático local se ha podido disfrutar de una oferta ;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/hard_rock_cafe.jpg;-3.705139900000;40.418441400000;;;Shops;Moda,Otros,
4080;La Comunal;DemoEM;4080;En el barrio de Chueca se encuentra esta tienda gourmet dedicada al aceite de oliva virgen extra, en la que se pueden encontrar más de un centenar de variedades de aceites. Tras una reforma realizada durante 2020, el local cuenta con una imagen;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/la_comunal_4.png;-3.697727200000;40.426199800000;;;Shops;Gourmet,
4081;Terapia Vintage;DemoEM;4081;Tienda dedicada a firmas de lujo y alta costura de&nbsp,segunda mano y vintage&nbsp,ubicada en el barrio de Salamanca.Dirigido&nbsp,por los responsables del Mercado de Motores,&nbsp,sigue el lema &quot,usar y usar de nuevo&quot,,&nbsp,pero en e;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/terapia_vintage.png;-3.685045000000;40.426754500000;;;Shops;Moda,
4082;Carmen17;DemoEM;4082;En pleno centro de Madrid, entre la Puerta del Sol y la plaza de Callao, se encuentra este estudio de diseño y realización de vestuario escénico, audiovisual, ropa a medida y prêt-a porter, creado por Sofía Nieto (diseñadora, licenciada en esce;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/carmen1_7.jpg;-3.704466000000;40.418343700000;;;Shops;Moda,
4083;ZARA (Gran V&iacute,a);DemoEM;4083;Desde 1987, la popular firma española de moda del grupo INDITEX cuenta con esta tienda en la que es, posiblemente, la calle más famosa de Madrid, la Gran Vía. Se encuentra situada en un edificio emblemático en el que se fusiona modernidad y cla;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/zara_gran_via_2.jpg;-3.704030000000;40.420464700000;;;Shops;Complementos,Moda,Moda infantil,
4084;ZARA (Preciados);DemoEM;4084;Situada en la calle comercial más cara de Madrid y una de las más transitadas de la ciudad, la calle Preciados, esta tienda de la conocida firma española del grupo Inditex ocupa un edificio de 6 plantas y un espacio aproximado a los 4000 m2. En;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/zara_preciados.jpg;-3.704703900000;40.418296300000;;;Shops;Complementos,Moda,Moda infantil,
4085;Calzados Ferrocarril;DemoEM;4085;Situada en el corazón del barrio de La Latina, esta tienda se encuentra especializada en calzados cómodos y pies delicados. Desde 1870, Calzados Ferrocarril ofrece todo tipo de zapatos para mujer y hombre: ortopédicos, anatómicos, de vestir, ta;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/calzados_ferrocarril_4.jpg;-3.709526200000;40.410060800000;;;Shops;Zapaterías,
4086;La Antigua;DemoEM;4086;Esta boutique vintage fue fundada en 2010 por Lady Desidia, Lucetemas y Silvia Calles&acute,Closet, tres diseñadoras de moda, bisutería y complementos textiles, en la calle Pez. Posteriormente, se trasladaron a su actual ubicación en la Correde;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/_la_antigua_3_0.jpg;-3.702999600000;40.423157900000;;;Shops;Complementos,Moda,Regalo-Hogar-Decoración,
4087;Lemoniez;DemoEM;4087;El diseñador vasco Fernando Lemoniez tiene esta boutique entre el barrio de Chueca y Salesas, dedicada a la moda femenina, tanto para mujeres como para niñas. Fundada en 1997, la firma Lemoniez y, posteriormente, su versión infantil, Señorita L;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/lemoniez.jpg;-3.696200000000;40.425355500000;;;Shops;Moda,
4088;Tienda oficial de Metro de Madrid;DemoEM;4088;Metro de Madrid cuenta en la estación de Sol con un Centro de Atención al Cliente que ejerce también como tienda física de los productos oficiales de Metro, en la que poder adquirir diferentes artículos de regalo con diseños relacionados con el;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/la_tienda_del_metro.jpg;-3.703415500000;40.417284000000;;;Shops;Regalo-Hogar-Decoración,
4089;Tienda Oficial del Rayo Vallecano;DemoEM;4089;Inaugurada en 2015, la tienda oficial del Rayo Vallecano se encuentra situada en el exterior del Estadio de Vallecas, junto a la parada de metro de Portazgo. En ella se pueden encontrar las distintas equipaciones de los equipos del Rayo Valleca;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/tienda_rayo_vallecano.jpg;-3.658604700000;40.392585400000;;;Shops;Deporte,
4090;Gritos de Madrid;DemoEM;4090;Fundada en 1985 por el ceramista Eduardo Fernández, esta tienda está especializada en confecciones heráldicas sobre diferentes soportes (papel, azulejo, tazas&hellip,), el coleccionismo de dedales y miniaturas,&nbsp,souvenirs &laquo,diferentes&;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/gritos_de_madrid_11.jpeg;-3.707402944565;40.415513708485;;;Shops;Artesanía,Regalo-Hogar-Decoración,
4091;Taschen Store Madrid;DemoEM;4091;La famosa editorial alemana Taschen cuenta en Madrid con esta tienda situada en la zona de Salesas, al lado de Chueca. En ella se puede disfrutar de todo su catálogo. La librería acoge diversas actividades culturales, como firmas de artistas, p;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/taschen_6.jpeg;-3.695540900000;40.422747900000;;;Shops;Librería,
4092;Fnac (Preciados);DemoEM;4092;Inaugurada en diciembre de 1993, esta mega tienda del grupo francés Fnac&nbsp,es un referente y punto de encuentro de la programación cultural y del consumo de ocio, cultura y tecnología de la ciudad. Considerada su buque insignia en España, en;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/fnac.png;-3.705253700000;40.419027400000;;;Shops;Grandes Almacenes,Librería,Música,Otros,Tecnología,
4093;X - Madrid;DemoEM;4093;X-Madrid es el espacio comercial y de ocio destinado a reinventar la experiencia de compra y ocio: más tecnológico, más urbano, más extremo, más auténtico. Un lugar que revoluciona la manera de interactuar con el consumidor que busca nuevas alt;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/x_madrid.jpg;-3.847682476044;40.340566539764;;;Shops;Centros comerciales,
4094;Uniqlo;DemoEM;4094;No disponible;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/uniqlo_0.jpg;-3.686966900000;40.425083500000;;;Shops;Moda,Moda infantil,
4095;Tienda del Museo del Prado;DemoEM;4095;Este espacio situado dentro del museo cuenta con una gran variedad de publicaciones de la propia pinacoteca, así como libros y publicaciones relacionadas con su historia y sus colecciones, productos oficiales y exclusivos, como postales, poster;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/tienda_del_museo_del_prado_0.jpg;-3.692135810852;40.413790125194;;;Shops;Otros,
4096;Cuadros Guapos;DemoEM;4096;El barrio de Embajadores acoge esta tienda especializada en la venta de cuadros exclusivos y de gran calidad. Al disponer de licencia oficial para reproducir cuadros, cuenta con un amplio catálogo de obras famosas en distintos formatos, perfect;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/cuadros_guapos_0.jpg;-3.708302100000;40.407071900000;;;Shops;Otros,
4097;El Moderno - Concept Store;DemoEM;4097;Ubicada en un amplio local de dos plantas de Malasaña, se encuentra esta tienda ecléctica en la que se pueden encontrar una gran variedad de artículos, desde objetos de decoración a mobiliario, obras de arte, &nbsp,joyería, artículos de papeler;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/el_moderno_6_0.jpg;-3.704347100000;40.422362800000;;;Shops;Regalo-Hogar-Decoración,
4098;Mobeo;DemoEM;4098;Dentro de Matadero Madrid, junto a Madrid Río, se encuentra esta tienda de venta y alquiler de bicicletas que presta todo tipo de servicios relacionados con el uso de la bici y otros vehículos sostenibles. Además, es tienda autorizada Brompton,;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/mobeo_3.jpg;-3.696872591972;40.391444896631;;;Shops;Deporte,Otros,
4099;Diverbikes;DemoEM;4099;Frente al parque de El Retiro se encuentra esta tienda en la que se pueden comprar y alquilar bicicletas de todo tipo, así como otros vehículos como karts, patinetes, triciclos o tractores de pedales. Cuenta con precios especiales para celebrac;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/diverbikes.jpg;-3.679620623589;40.421302909704;;;Shops;Deporte,Otros,
4100;BiciRetiro;DemoEM;4100;Situada frente al parque de El Retiro, esta tienda - taller vende todo tipo de bicicletas (urbanas, plegables, eléctricas, infantiles), así como sus accesorios. También alquila bicicletas, tándem, hoverboard y longboards.Como servicios compleme;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/biciretiro2.jpg;-3.677877187729;40.416465336266;;;Shops;Deporte,Otros,
4101;Lola Casademunt;DemoEM;4101;Desde 1981, la firma catalana ofrece diseños femeninos, sofisticados, llenos de vitalidad y autentidad. En su tienda de la calle Goya se pueden adquirir prendas de vestir, complementos, bisutería y bolsos.Lola Casademunt comenzó su andadura en ;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/tienda4.jpg;-3.678982400000;40.424721000000;;;Shops;Complementos,Moda,
4102;Piedad de Diego;DemoEM;4102;La diseñadora Piedad de Diego, especializada en confeccionar prendas con pieles, ofrece en esta tienda - taller del Barrio de Salamanca creaciones actuales, rompedoras, cosmopolitas y urbanas, para mujeres de hoy que disfrutan con diseños aleja;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/piedad_de_diego_peleteria.jpg;-3.684683900000;40.430932800000;;;Shops;Moda,
4103;The Concrete Company Madrid;DemoEM;4103;El diseñador Fernando García de la Calera (Madrid, 1983) ofrece desde su tienda del Barrio de las Letras prendas con cortes&nbsp,clásicos&nbsp,y con tejidos normalmente asociados al&nbsp,workwear,&nbsp,aportando&nbsp,un toque relajado a un esti;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/the_concrete_company.jpg;-3.694844000000;40.412088700000;;;Shops;Artesanía,Moda,
4104;El Se&ntilde,orito;DemoEM;4104;Cerca de la Plaza del Dos de Mayo, en Malasaña, se encuentra este establecimiento pensado para el hombre actual, en el que el cliente puede cortarse el pelo, arreglarse la barba y adquirir alguna de las originales prendas o complementos que ven;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/el_senorito_3.jpg;-3.705853100000;40.426432600000;;;Shops;Moda,Otros,
4105;Casa 28;DemoEM;4105;En un local que desde 1912 tiene licencia de carnicería, se encuentra este establecimiento que es charcutería, carnicería y barra de degustación, en el que se pueden adquirir carnes y embutidos de gran calidad, así como degustarlos allí mismo. ;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/casa_28_3.jpg;-3.703767400000;40.425467600000;;;Shops;Gourmet,
4106;Esparter&iacute,a Juan Sanchez;DemoEM;4106;El barrio de La Latina acoge esta tienda de artesanía especializada en productos típicos españoles realizados con esparto que, desde 1927 (en su antigua ubicación de la calle de la Cava Baja), lleva ofreciendo estas piezas artesanales, muchas f;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/esparteria_sanchez.jpg;-3.710769116879;40.409932324405;;;Shops;Artesanía,
4107;Aristocrazy;DemoEM;4107;Desde 2010 esta firma de joyería, perteneciente a la familia Suárez (pioneros en la alta joyería en España), ofrece piezas de joyería de calidad, exclusivas y de diseño, que sirven como complemento de moda y que están concebidas para incluirse ;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/aristocrazy_gran_via.jpg;-3.701359500000;40.420196200000;;;Shops;Joyerías,
4108;Los Artistas del Barrio;DemoEM;4108;El colectivo Los Artistas del Barrio cuenta con esta tienda física entre el barrio de Lavapiés y La Latina, en la que se pueden adquirir todo tipo de creaciones, desde cuadros, esculturas o joyas, a camisetas, libros, lámparas o juguetes de mad;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/la_tienda_de_los_artistas.jpg;-3.706437500000;40.410366400000;;;Shops;Artesanía,
4109;N2 Lab;DemoEM;4109;Los apasionados de los helados no pueden dejar pasar esta innovadora heladería de Chueca que ofrece la posibilidad de probar los nitrolados, helados hechos al momento con nitrógeno líquido. Se pueden personalizar con diferentes toppings añadido;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/n2lab.jpg;-3.697998200000;40.423197000000;;;Shops;Heladerías,
4110;Guitarras Manzanero;DemoEM;4110;El barrio de La Latina acoge desde hace más de medio siglo esta guitarrería creada por el luthier Félix Manzanero, que también cuenta con una gran colección de guitarras antiguas única en el mundo y exhibida en multitud de ocasiones en diversos;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/guitarras_manzanero_3.jpg;-3.708998188376;40.409512629721;;;Shops;Artesanía,
4111;La Cervecista;DemoEM;4111;Esta tienda, perteneciente al Grupo Mahou San Miguel, es un espacio que busca transformar la experiencia cervecera para los amantes de esta bebida. El establecimiento cuenta con más de 400 referencias de distintas marcas. Además, organiza catas;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/la_cervecista.jpg;-3.697931300000;40.426378300000;;;Shops;Otros,
4112;Tienda Casa de la Panader&iacute,a;DemoEM;4112;Situado en el Centro de Turismo de la Plaza Mayor, en el histórico edificio de la Casa de la Panadería, se encuentra este espacio en el que se pueden adquirir recuerdos de Madrid elaborados por los artesanos madrileños, que rememoran las tradic;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/centro_de_turismo_plaza_mayor_8.jpg;-3.707408800000;40.415847700000;;;Shops;Otros,
4113;La Celiacoteca;DemoEM;4113;Situado en el barrio de La Guindalera, este obrador de panadería y pastelería, que dispone también de cafetería, permite disfrutar de una gran variedad de panes, pasteles y productos salados de elaboración propia sin gluten y, muchos de ellos, ;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/celiacoteca_3.jpg;-3.672349154949;40.433618875315;;;Shops;Pastelerías,
4114;Hinves Pianos;DemoEM;4114;Hinves Pianos, la conocida empresa especializada en venta, alquiler y reparación de pianos, así como en la distribución en exclusiva en España de la prestigiosa firma de fabricantes de pianos, Steinway &amp, Sons, cuenta en el distrito de Retir;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/hinves_pianos.jpg;-3.681419200000;40.406175500000;;;Shops;Música,
4115;Johnnie Walker Flagship;DemoEM;4115;Este espacio de venta del popular whisky escocés es la primera tienda flagship experiencial en Europa, en la que se ofrece experiencias de cata y degustación únicas, sesiones de coctelería, compras exclusivas y fantásticos regalos personalizado;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/johnnie_walker__1.jpg;-3.688380300000;40.420734000000;;;Shops;Gourmet,Otros,
4116;Eviltailors;DemoEM;4116;La empresa valenciana Eviltailors cuenta con esta tienda física en el distrito de Arganzuela en la que los aficionados al REV (Rol en vivo) pueden encontrar una gran variedad de ropa clásica, medieval y renacentista para hombre y mujer, tanto t;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/eviltailors-madrid-2.jpg;-3.703405300000;40.402943100000;;;Shops;Complementos,Moda,
4117;TUMI The Westin Palace Store;DemoEM;4117;El Paseo del Arte madrileño cuenta con esta tienda de la lujosa firma norteamericana de artículos para viajes y negocios, situada en la planta noble del hotel Westin Palace.El local dispone de 70 metros cuadrados de superficie, con entrada dire;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/tumi.jpg;-3.695409800000;40.415357800000;;;Shops;Complementos,
4118;Crust&oacute, Bakery Zurbano;DemoEM;4118;Siguiendo el método tradicional francés esta pastelería artesana del distrito de Chamberí permite disfrutar de panes, pasteles y saladitos elaborados con productos de primeras calidad, harinas seleccionadas cuidadosamente y masas creadas a trav;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/crusto_zurbano.jpg;-3.693527877331;40.429131322759;;;Shops;Pastelerías,
4119;Desperate Literature;DemoEM;4119;A escasos metros de la Plaza de Santo Domingo, cerca de Ópera y Callao, se encuentra esta librería de compra y venta de libros especializada en literatura internacional, que cuenta con una gran colección de títulos de segunda mano en inglés, as;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/desperate_literature_3.jpg;-3.709261715412;40.419505962289;;;Shops;Librería,
4120;Manolo Bakes (Plaza de Santa B&aacute,rbara);DemoEM;4120;Tras los comienzos como negocio familiar en Colmenar Viejo, el éxito de sus dulces, especialmente los manolitos, ha propiciado la creación de esta pastelería cafetería, situada entre la zona de Salesas y Chueca, en la Plaza de Santa Bárbara. En;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/manolo_bakes_2.jpg;-3.695783900000;40.427406600000;;;Shops;Pastelerías,
4121;My Scrap Place;DemoEM;4121;En el barrio de Argüelles se encuentra esta pequeña tienda que hace las delicias de los aficionados al scrapbooking, un hobby practicado por muchas personas que consiste en la personalización de álbumes, cuadernos, cajas, etc.En este espacio no;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/my_scrap_place_2.jpg;-3.712644900000;40.431626800000;;;Shops;Artesanía,
4122;Kitschy;DemoEM;4122;Esta original pastelería de estética kitsch, situada en el barrio de Argüelles, ofrece la posibilidad de disfrutar de unos deliciosos postres de autor de la mano de Carme Serrano, formada en la Escuela Cordon Bleu de Madrid. Sus elaboraciones s;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/kitschy_3.jpg;-3.713369900000;40.425883700000;;;Shops;Gourmet,Pastelerías,
4123;Obrador de Rosi;DemoEM;4123;Muy cerca de la Plaza de Lavapiés se pueden disfrutar los sabores más tradicionales de Chile gracias a esta pastelería que elabora diariamente sus populares empanadas y pasteles típicos.El obrador está especializado en empanadas chilenas y tart;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/obrador_de_rosi.jpg;-3.699228200000;40.407725900000;;;Shops;Pastelerías,
4124;Toni Pons (Mayor);DemoEM;4124;En la calle Mayor, se encuentra esta tienda de la firma catalana de alpargatas, que destaca por la calidad de sus calzados y bonitos diseños.Con 70 años de historia, esta empresa creada en 1946 por Antoni Pons Parramon en Osor, un pequeño puebl;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/toni_pons_arenal_0.jpg;-3.706453400000;40.417370000000;;;Shops;Artesanía,Zapaterías,
4125;La Pecera;DemoEM;4125;Cerca de la popular Plaza del Dos de Mayo se encuentra la primera heladería especializada en el taiyaki, helado con aspecto de pescado, originario de Japón, y que también se encuentra presente en ciudades como Nueva York.El pequeño local permit;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/la_pecera.jpg;-3.701919100000;40.426783300000;;;Shops;Heladerías,
4126;Again Cashmere (Serrano);DemoEM;4126;Creada en 2015, esta empresa española especializada en esta fibra natural cuenta con la mayor colección de cashmere del país, convirtiéndose en un referente de este tejido. Sus diseños alternan modelos atemporales con otros de corte más moderno;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/again_cashmere_serrano.jpg;-3.686675100000;40.430833100000;;;Shops;Moda,
4127;Centro Comercial Madrid Sur;DemoEM;4127;Inaugurado en 1998, este centro comercial se encuentra próximo a la Asamblea de Madrid y en él se puede encontrar una gran oferta comercial, tanto de moda como de ocio y varios locales de restauración.El centro se divide en tres plantas comerci;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/madrid_sur_3.jpg;-3.663433000000;40.381210400000;;;Shops;Centros comerciales,
4128;Centro Comercial M&eacute,ndez &Aacute,lvaro;DemoEM;4128;El barrio de Atocha cuenta, desde 1992, con este centro comercial perteneciente a El Corte Inglés. Moda y complementos, perfumería, cosmética, parafarmacia, cultura y ocio, electrónica, alimentación, artículos para el hogar, decoración y bricol;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/centro_comercial_mendez_alvaro.jpg;-3.675627600000;40.395065600000;;;Shops;Centros comerciales,
4129;Archive Sneakers;DemoEM;4129;Situada en la que fuera Casa Benítez, una antigua sastrería del Barrio de Chueca de la que se han conservado muchos de sus mosaicos y muebles, se encuentra esta tienda en la que se pueden encontrar zapatillas deportivas vintage de segunda mano.;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/archive.jpg;-3.704715371132;40.414506928821;;;Shops;Moda,
4130;Pull &amp, Bear (Preciados);DemoEM;4130;La marca de moda joven del Grupo Inditex cuenta en Madrid con esta flagship de grandes dimensiones, situada en la calle más comercial de la ciudad, la calle Preciados. Con más de 1.000 metros cuadrados de espacio comercial, en ella se pueden en;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/pull_bear_4.jpg;-3.704894900000;40.418167100000;;;Shops;Moda,
4131;Mumy Room (Augusto Figueroa);DemoEM;4131;Esta firma española de moda masculina, creada por Xavi García, se aleja de los convencionalismos gracias a unos diseños innovadores, coloridos y divertidos, para hombres sin prejuicios, que recorren desde el más puro estilo punk de 1977 al grun;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/mumy_rooj_augusto_figueroa3.jpg;-3.697923500000;40.422135200000;;;Shops;Moda,Moda infantil,
4132;Centro Comercial La Gavia;DemoEM;4132;Este gran complejo comercial y de ocio, situado en el Ensanche de Vallecas, cuenta con una superficie total de 110 000 metros cuadrados destinados exclusivamente a las compras, con lo que ostenta el título del centro comercial más grande de Mad;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/centro_comercial_la_gavia_5.jpg;-3.598880767822;40.368699889875;;;Shops;Centros comerciales,
4133;Energ&iacute,a Positiva Siglo XXI;DemoEM;4133;Originales muebles luminosos, ambientadores sofisticados, regalos curiosos y diferentes, son algunas de las cosas que se pueden admirar y comprar en esta tienda del popular barrio de Chueca, muy próxima también a la zona de Salesas y al Paseo d;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/energia_positiva_siglo_xxi.jpg;-3.697030900000;40.422739400000;;;Shops;Regalo-Hogar-Decoración,
4134;Mango (Preciados);DemoEM;4134;Esta flagship de la firma de moda catalana se encuentra en la calle de Preciados, una de las más importantes de España desde el punto de vista comercial. La tienda ocupa un espacio de más de 1.700 metros cuadrados de superficie, divididos en tr;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/mango_preciados2.jpg;-3.704381436110;40.417730408581;;;Shops;Moda,
4135;Palma39;DemoEM;4135;De la fusión de dos locales referentes de la venta de música electrónica en Madrid, &hellip, Is the Place y Recycled Music Center, surge esta tienda especializada en este género musical en vinilos nuevos y de segunda mano. Su catálogo se renuev;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/palma39.jpg;-3.704739700000;40.426365800000;;;Shops;Música,
4136;Molar Discos &amp, Libros;DemoEM;4136;En el corazón del popular barrio de La Latina se encuentra esta librería y tienda de discos que, en sus comienzos, también fue un café, pero que hoy se dedica en cuerpo y alma a la narrativa de carácter independiente, los cómics, la literatura ;http://www.esmadrid.com/sites/default/files/recursosturisticos/compras/molar_discos_libros_2.jpg;-3.708363175392;40.410553181814;;;Shops;Librería,Música,
