0,508,4
0,579,4
0,845,4
0,2190,4
0,2200,4
0,2223,5
0,2182,5
0,2166,4
0,2193,5
0,2207,5
0,2206,4
0,2197,4
0,2198,4
0,2184,4
0,2454,4
0,2864,5
0,2777,5
0,2831,4
0,2845,4
0,2848,4
0,2838,4
0,3057,5
0,2393,4
0,2819,4
0,3023,5
0,2721,5
0,2812,4
0,2767,4
0,2885,5
0,2808,4
0,2353,5
0,2715,5
0,2795,5
0,3039,4
0,2858,4
0,2277,4
0,3056,5
0,2856,5
0,2773,5
0,2542,4
0,2278,5
0,2245,5
0,2764,4
0,2717,5
0,2817,4
0,3046,5
0,3067,4
0,2757,4
0,2825,4
0,2961,4
0,2775,5
0,2451,4
0,2729,4
0,2737,4
0,2459,5
0,3048,5
0,2782,5
0,2359,4
0,2843,4
0,3052,5
0,2286,4
0,2832,4
0,2801,4
0,2287,4
0,3034,5
0,2789,5
0,3075,4
0,2470,5
0,2292,5
0,2841,4
0,2774,5
0,2458,5
0,2779,4
0,2820,5
0,2462,5
0,2621,5
0,2331,4
0,2709,5
0,2805,5
0,2319,4
0,2866,4
0,3072,5
0,2728,4
0,2228,4
0,2840,5
0,2884,5
0,3053,4
0,3049,5
0,2389,4
0,2799,4
0,2865,4
0,3066,4
0,2951,4
0,3039,4
0,2768,4
0,2846,5
0,3011,4
0,2856,5
0,2829,4
0,3055,5
0,2235,4
0,2678,4
0,2359,5
0,2866,5
0,2828,5
0,2777,5
0,2323,5
0,2767,4
0,2956,5
0,2769,4
0,2676,4
0,2287,5
0,2558,4
0,2562,4
0,2961,5
0,2471,4
0,3067,4
0,2978,5
0,2729,4
0,2456,5
0,3023,4
0,2707,4
0,2863,5
0,2732,5
0,2792,5
0,3058,4
0,2469,5
0,2772,5
0,2355,4
0,2833,5
0,2721,5
0,2327,5
0,2719,4
0,3014,4
0,2980,4
0,2757,4
0,2773,4
0,2885,4
0,2440,4
0,2737,5
0,2244,5
0,2936,4
0,2711,5
0,3016,5
0,2841,5
0,2441,4
0,2248,5
0,2800,5
0,2289,4
0,3075,4
0,2789,4
0,2820,4
0,2926,4
0,2791,5
0,3052,4
0,2261,5
0,2830,4
0,2748,4
0,2554,5
0,2838,4
0,2975,5
0,2867,4
0,2799,4
0,2756,5
0,2787,4
0,3032,4
0,2839,4
0,2718,5
0,3611,4
0,3661,5
0,3353,4
0,3096,4
0,3169,4
0,3381,4
0,3612,5
0,3381,4
0,3670,4
0,3748,5
0,3143,5
0,3142,4
0,3141,4
0,3099,4
0,3265,4
0,3802,5
0,3149,5
0,3096,4
0,3934,5
0,3394,4
0,3158,4
0,3949,4
0,3671,5
0,3975,4
0,3162,4
0,3887,4
0,3492,4
0,3670,5
0,3296,5
0,3260,4
0,3691,5
0,3447,5
0,3121,4
0,3948,5
0,3523,5
0,3504,5
0,3900,4
0,3890,5
0,3456,5
0,3538,5
0,3147,5
0,3258,4
0,3119,4
0,3952,4
0,3549,4
0,3770,4
0,3636,5
0,3596,4
0,3457,4
0,3125,5
0,3734,5
0,3572,5
0,3127,4
0,3937,4
0,3577,5
0,3096,5
0,3635,4
0,3935,4
0,3612,4
0,3672,4
0,3096,5
0,3639,4
0,3350,5
0,3945,4
0,3926,5
0,3732,5
0,3681,4
0,3927,5
0,3455,5
0,3271,4
0,3502,5
0,3956,4
0,3954,4
0,3802,5
0,3679,5
0,3958,5
0,3694,4
0,3951,4
0,3804,4
0,3330,4
0,3169,5
0,3575,5
0,3966,4
0,3597,4
0,3633,5
0,3305,4
0,3459,5
0,3190,5
0,3178,5
0,3773,4
0,3803,5
0,3945,4
0,3148,5
0,3670,4
0,3965,5
0,3819,4
0,3646,5
0,3924,5
0,3633,4
0,3934,4
0,3278,5
0,3416,5
0,3612,5
0,3118,5
0,4029,5
0,4047,4
0,3963,5
0,3374,5
0,3971,5
0,3973,4
0,4061,5
0,4046,4
0,3430,5
0,3671,5
0,3379,5
0,3965,5
0,3632,4
0,3350,4
0,3901,5
0,3942,5
0,3103,5
0,3276,4
0,3682,5
0,3577,5
0,3681,4
0,3929,4
0,3941,5
0,3799,4
0,3912,4
0,3710,4
0,3774,5
0,3121,4
0,3802,4
0,3271,5
0,3342,5
0,3270,4
0,3120,5
0,3242,4
0,3938,4
0,3878,5
0,3732,5
0,3688,5
0,3691,4
0,3949,5
0,3386,5
0,3687,4
0,3921,4
0,3894,5
0,3777,4
0,3359,4
0,3741,4
0,3463,4
0,4046,4
0,3900,4
0,3975,4
0,3926,4
0,3558,5
0,3641,4
0,3951,5
0,3145,4
0,4018,4
0,3537,4
0,3953,5
0,3692,4
0,3140,4
0,3596,5
0,3936,4
0,4071,4
0,4106,4
0,4121,5
0,4121,5
0,4195,4
0,4710,5
0,4090,4
0,4276,4
0,4075,5
0,4791,5
0,4835,4
0,4262,5
0,4375,5
0,4353,5
0,4589,5
0,4068,5
0,4319,4
0,4181,4
0,4588,5
0,4110,4
0,4858,4
0,4464,4
0,1147,4
0,1149,4
0,1158,4
0,1150,4
0,1155,4
0,1184,5
0,1167,4
0,1171,5
0,1180,5
0,1175,4
0,1143,5
0,1166,4
0,1131,4
0,1127,5
0,1137,5
1,1323,5
1,1542,4
1,1555,4
1,1587,5
1,1502,5
1,1317,4
1,1493,4
1,1295,5
1,1289,5
1,1330,5
1,1296,4
1,1622,5
1,1301,5
1,1345,4
1,1299,4
1,1320,5
1,1513,5
1,1541,4
1,1519,5
1,1474,4
1,1509,5
1,1298,5
1,1484,5
1,1564,4
1,1552,5
1,1483,5
1,1574,5
1,1516,4
1,1544,5
1,1324,4
1,1548,5
1,1668,5
1,1595,5
1,1512,4
1,1535,4
1,1310,4
1,1610,4
1,1351,4
1,1577,4
1,1522,5
1,1327,5
1,1517,4
1,1530,4
1,1503,5
1,1338,5
1,1632,5
1,1309,5
1,1624,4
1,1546,5
1,1314,5
1,1575,4
1,1520,5
1,1596,5
1,1592,5
1,1613,2
1,1450,2
1,1672,0
1,1383,2
1,1381,2
1,1651,0
1,1469,1
1,1399,0
1,1827,0
1,1470,0
1,1265,1
1,1446,1
1,1570,0
1,1331,1
1,1478,0
2,1484,4
2,1298,4
2,1503,4
2,1345,5
2,1301,4
2,1632,5
2,1338,5
2,1610,4
2,1624,5
2,1320,5
2,1324,4
2,1513,5
2,1546,5
2,1299,5
2,1483,4
2,1530,4
2,1323,5
2,1474,5
2,1668,4
2,1509,4
2,1555,4
2,1516,4
2,1587,4
2,1317,4
2,1544,4
2,1351,5
2,1519,5
2,1309,4
2,1577,5
2,1512,4
2,1520,5
2,1575,5
2,1552,4
2,1541,5
2,1330,5
2,1314,4
2,1522,4
2,1574,4
2,1517,5
2,1622,4
2,1327,4
2,1595,4
2,1596,5
2,1493,4
2,1296,5
2,1535,5
2,1564,5
2,1548,5
2,1542,5
2,1502,4
2,1289,4
2,1310,5
2,1592,4
2,1295,5
2,1827,3
2,1570,1
2,1478,0
2,1470,3
2,1265,3
2,1383,3
2,1469,2
2,1331,0
2,1651,0
2,1381,3
2,1613,3
2,1672,3
2,1399,3
2,1450,2
2,1446,0
3,1289,4
3,1345,5
3,1542,5
3,1577,5
3,1595,5
3,1516,4
3,1327,4
3,1324,5
3,1622,4
3,1610,4
3,1474,5
3,1624,5
3,1314,4
3,1575,5
3,1484,5
3,1632,5
3,1483,4
3,1503,5
3,1502,5
3,1298,4
3,1301,5
3,1296,5
3,1513,4
3,1509,4
3,1295,4
3,1517,4
3,1522,4
3,1310,4
3,1592,4
3,1320,5
3,1309,5
3,1520,4
3,1338,5
3,1317,5
3,1535,5
3,1564,4
3,1544,5
3,1596,5
3,1519,4
3,1548,5
3,1574,5
3,1512,4
3,1546,5
3,1323,5
3,1330,5
3,1587,4
3,1552,4
3,1555,5
3,1541,5
3,1351,5
3,1530,4
3,1493,5
3,1668,5
3,1299,5
3,1446,2
3,1381,3
3,1331,1
3,1827,3
3,1613,3
3,1383,0
3,1469,1
3,1450,1
3,1570,0
3,1470,1
3,1672,3
3,1265,2
3,1651,0
3,1399,2
3,1478,0
4,1516,5
4,1552,5
4,1541,4
4,1338,4
4,1517,4
4,1298,4
4,1577,5
4,1522,4
4,1301,4
4,1483,4
4,1502,4
4,1296,5
4,1548,4
4,1668,4
4,1493,4
4,1544,5
4,1574,4
4,1535,4
4,1575,4
4,1299,4
4,1520,5
4,1289,5
4,1317,5
4,1314,4
4,1564,4
4,1327,4
4,1351,5
4,1610,4
4,1596,5
4,1320,4
4,1546,5
4,1592,4
4,1513,4
4,1624,4
4,1330,4
4,1323,4
4,1542,4
4,1632,4
4,1622,4
4,1324,5
4,1587,4
4,1519,5
4,1555,4
4,1503,4
4,1474,4
4,1310,5
4,1595,4
4,1530,5
4,1295,4
4,1309,4
4,1512,4
4,1345,4
4,1509,5
4,1484,5
4,1570,2
4,1827,1
4,1381,0
4,1469,3
4,1651,2
4,1613,3
4,1470,0
4,1383,1
4,1446,2
4,1450,2
4,1331,1
4,1399,2
4,1265,3
4,1672,0
4,1478,0
5,1535,4
5,1624,4
5,1338,5
5,1668,4
5,1493,5
5,1327,4
5,1320,5
5,1544,4
5,1632,5
5,1351,4
5,1503,4
5,1296,5
5,1289,5
5,1323,5
5,1317,4
5,1610,5
5,1483,4
5,1596,5
5,1330,4
5,1517,5
5,1595,5
5,1548,4
5,1309,5
5,1564,4
5,1541,5
5,1484,5
5,1301,5
5,1345,4
5,1522,5
5,1519,4
5,1587,5
5,1314,4
5,1295,4
5,1574,4
5,1622,4
5,1555,5
5,1516,4
5,1474,5
5,1530,4
5,1502,5
5,1577,4
5,1512,5
5,1513,4
5,1310,5
5,1592,5
5,1542,4
5,1299,4
5,1520,4
5,1298,4
5,1546,4
5,1509,4
5,1552,4
5,1324,5
5,1575,5
5,1331,0
5,1570,0
5,1672,0
5,1827,2
5,1383,1
5,1381,1
5,1399,3
5,1470,1
5,1478,3
5,1450,0
5,1265,3
5,1469,1
5,1613,2
5,1651,3
5,1446,1
6,1517,5
6,1484,4
6,1314,4
6,1483,5
6,1502,4
6,1596,4
6,1289,4
6,1610,4
6,1301,5
6,1345,5
6,1509,5
6,1330,4
6,1320,5
6,1564,5
6,1519,4
6,1587,4
6,1592,4
6,1512,4
6,1324,4
6,1522,4
6,1351,4
6,1317,4
6,1310,4
6,1493,5
6,1474,4
6,1503,5
6,1296,5
6,1338,4
6,1577,4
6,1574,5
6,1546,4
6,1535,4
6,1298,5
6,1516,4
6,1542,4
6,1299,4
6,1323,4
6,1295,5
6,1668,4
6,1327,5
6,1541,5
6,1544,5
6,1520,4
6,1555,5
6,1530,5
6,1632,5
6,1575,4
6,1513,5
6,1548,5
6,1309,4
6,1622,4
6,1624,5
6,1552,4
6,1595,4
6,1450,0
6,1613,2
6,1672,2
6,1399,1
6,1331,2
6,1570,3
6,1651,0
6,1478,3
6,1265,0
6,1446,1
6,1470,0
6,1381,2
6,1469,2
6,1827,1
6,1383,3
7,1552,4
7,1668,5
7,1548,5
7,1535,5
7,1345,4
7,1330,4
7,1317,4
7,1295,5
7,1544,5
7,1483,4
7,1542,4
7,1493,5
7,1323,5
7,1516,5
7,1298,4
7,1314,5
7,1351,4
7,1299,5
7,1338,4
7,1546,5
7,1577,5
7,1503,5
7,1474,4
7,1522,4
7,1502,4
7,1587,5
7,1309,4
7,1564,4
7,1555,5
7,1519,4
7,1512,4
7,1541,4
7,1596,5
7,1595,5
7,1624,4
7,1320,4
7,1289,5
7,1301,5
7,1324,4
7,1592,5
7,1575,5
7,1484,5
7,1520,5
7,1622,5
7,1513,5
7,1310,4
7,1327,5
7,1574,5
7,1632,4
7,1530,5
7,1509,4
7,1296,4
7,1517,4
7,1610,5
7,1331,2
7,1450,2
7,1265,0
7,1469,3
7,1478,0
7,1651,3
7,1613,1
7,1570,1
7,1381,3
7,1399,0
7,1827,1
7,1383,0
7,1446,0
7,1470,1
7,1672,1
8,1309,5
8,1575,5
8,1577,4
8,1541,4
8,1668,4
8,1542,4
8,1317,5
8,1552,5
8,1622,4
8,1587,5
8,1314,4
8,1296,4
8,1295,5
8,1327,5
8,1530,5
8,1555,5
8,1592,4
8,1338,4
8,1299,4
8,1474,5
8,1503,5
8,1535,4
8,1564,5
8,1301,5
8,1289,5
8,1546,4
8,1610,4
8,1330,5
8,1483,5
8,1548,4
8,1632,4
8,1520,4
8,1517,5
8,1502,5
8,1519,4
8,1544,5
8,1516,4
8,1512,4
8,1351,4
8,1320,5
8,1513,4
8,1595,4
8,1310,5
8,1596,4
8,1493,5
8,1509,5
8,1522,4
8,1298,4
8,1323,5
8,1574,4
8,1484,5
8,1324,4
8,1624,5
8,1345,4
8,1265,1
8,1613,0
8,1383,0
8,1651,0
8,1478,2
8,1469,0
8,1672,0
8,1470,1
8,1450,2
8,1570,0
8,1827,1
8,1399,3
8,1446,1
8,1331,3
8,1381,0
9,1577,4
9,1555,5
9,1564,4
9,1512,4
9,1338,5
9,1503,4
9,1474,4
9,1345,4
9,1522,5
9,1668,5
9,1552,5
9,1314,4
9,1323,4
9,1542,4
9,1324,4
9,1587,4
9,1301,4
9,1520,5
9,1296,5
9,1327,4
9,1596,4
9,1483,5
9,1309,4
9,1544,4
9,1541,5
9,1575,4
9,1548,4
9,1574,4
9,1622,4
9,1592,5
9,1509,5
9,1546,4
9,1519,4
9,1516,5
9,1624,4
9,1298,4
9,1632,5
9,1317,4
9,1330,5
9,1310,5
9,1320,4
9,1517,4
9,1484,5
9,1502,4
9,1493,4
9,1299,5
9,1595,5
9,1530,4
9,1351,5
9,1513,4
9,1535,4
9,1289,4
9,1610,5
9,1295,4
9,1469,0
9,1265,1
9,1570,2
9,1613,1
9,1827,0
9,1381,3
9,1446,1
9,1450,0
9,1478,3
9,1331,1
9,1651,3
9,1399,2
9,1383,0
9,1470,3
9,1672,2
10,1552,4
10,1296,5
10,1327,4
10,1610,4
10,1520,5
10,1668,4
10,1544,5
10,1541,5
10,1592,4
10,1513,5
10,1493,4
10,1474,5
10,1546,5
10,1574,4
10,1624,4
10,1595,4
10,1320,5
10,1512,4
10,1324,5
10,1596,4
10,1632,5
10,1309,5
10,1502,4
10,1314,4
10,1519,4
10,1301,5
10,1289,5
10,1564,5
10,1299,4
10,1522,5
10,1575,4
10,1530,4
10,1338,4
10,1310,4
10,1516,5
10,1555,4
10,1517,4
10,1542,4
10,1330,4
10,1484,5
10,1483,4
10,1317,4
10,1509,4
10,1587,5
10,1503,5
10,1298,4
10,1345,4
10,1535,4
10,1577,5
10,1622,4
10,1548,5
10,1351,4
10,1323,5
10,1295,4
10,1381,3
10,1827,3
10,1651,3
10,1469,3
10,1470,0
10,1672,1
10,1399,1
10,1383,2
10,1478,0
10,1450,2
10,1265,3
10,1446,3
10,1613,3
10,1331,3
10,1570,0
11,1512,5
11,1509,5
11,1548,4
11,1345,5
11,1574,5
11,1289,4
11,1555,4
11,1301,4
11,1296,5
11,1632,4
11,1577,4
11,1587,5
11,1320,4
11,1330,4
11,1592,5
11,1517,5
11,1503,4
11,1596,4
11,1622,4
11,1552,4
11,1317,4
11,1327,5
11,1351,4
11,1516,5
11,1535,4
11,1546,4
11,1668,4
11,1323,4
11,1530,5
11,1513,4
11,1544,5
11,1493,5
11,1624,4
11,1338,4
11,1474,5
11,1502,4
11,1522,5
11,1309,5
11,1483,4
11,1299,4
11,1519,4
11,1595,5
11,1484,4
11,1295,5
11,1564,5
11,1314,5
11,1520,5
11,1541,4
11,1324,5
11,1575,4
11,1310,5
11,1542,5
11,1610,4
11,1298,5
11,1651,3
11,1446,1
11,1672,0
11,1478,2
11,1383,2
11,1469,0
11,1399,1
11,1613,3
11,1381,1
11,1827,1
11,1470,3
11,1331,1
11,1570,0
11,1450,1
11,1265,1
12,1330,4
12,1546,4
12,1577,5
12,1314,5
12,1295,5
12,1509,4
12,1548,5
12,1298,5
12,1345,4
12,1338,5
12,1323,5
12,1301,5
12,1502,4
12,1517,4
12,1289,5
12,1632,4
12,1564,5
12,1299,5
12,1610,5
12,1595,4
12,1296,5
12,1516,4
12,1592,5
12,1541,5
12,1512,5
12,1493,5
12,1317,5
12,1522,5
12,1552,4
12,1309,5
12,1320,4
12,1474,5
12,1622,4
12,1483,5
12,1535,5
12,1351,5
12,1544,5
12,1530,4
12,1575,4
12,1596,5
12,1555,5
12,1310,4
12,1484,5
12,1624,5
12,1574,4
12,1513,4
12,1587,5
12,1503,5
12,1542,4
12,1520,5
12,1327,5
12,1324,5
12,1668,4
12,1519,4
12,1613,3
12,1381,1
12,1470,3
12,1331,0
12,1570,2
12,1399,1
12,1383,1
12,1827,0
12,1672,0
12,1651,3
12,1265,1
12,1478,0
12,1450,2
12,1469,0
12,1446,0
13,1622,4
13,1345,4
13,1323,5
13,1503,5
13,1548,5
13,1575,4
13,1552,5
13,1587,4
13,1564,5
13,1535,4
13,1327,4
13,1484,4
13,1330,4
13,1317,5
13,1299,4
13,1502,5
13,1314,4
13,1519,4
13,1516,4
13,1592,5
13,1668,5
13,1513,4
13,1509,5
13,1610,5
13,1596,5
13,1296,5
13,1324,4
13,1577,5
13,1517,5
13,1483,4
13,1493,4
13,1310,4
13,1544,5
13,1522,4
13,1632,4
13,1309,4
13,1320,5
13,1474,5
13,1298,5
13,1542,4
13,1574,5
13,1351,5
13,1301,5
13,1624,5
13,1595,4
13,1295,5
13,1541,5
13,1555,5
13,1530,4
13,1338,4
13,1520,5
13,1546,5
13,1289,5
13,1512,5
13,1450,1
13,1469,2
13,1651,3
13,1613,2
13,1399,1
13,1331,2
13,1570,1
13,1672,0
13,1265,3
13,1478,3
13,1470,3
13,1381,0
13,1827,1
13,1446,2
13,1383,1
14,1295,4
14,1596,4
14,1542,4
14,1577,4
14,1298,5
14,1474,4
14,1574,5
14,1530,5
14,1552,5
14,1610,4
14,1301,4
14,1516,4
14,1296,5
14,1310,5
14,1548,4
14,1595,4
14,1327,4
14,1320,5
14,1512,5
14,1289,5
14,1483,4
14,1351,4
14,1632,4
14,1587,5
14,1622,4
14,1564,4
14,1509,4
14,1314,4
14,1544,5
14,1493,5
14,1324,4
14,1624,5
14,1502,5
14,1338,4
14,1541,5
14,1345,4
14,1317,4
14,1535,5
14,1592,5
14,1503,4
14,1323,4
14,1555,5
14,1520,4
14,1668,5
14,1299,4
14,1546,4
14,1519,5
14,1575,5
14,1309,4
14,1522,4
14,1330,5
14,1484,5
14,1513,4
14,1517,5
14,1399,0
14,1672,0
14,1613,2
14,1446,2
14,1450,1
14,1470,1
14,1827,2
14,1265,3
14,1469,3
14,1478,1
14,1331,3
14,1383,2
14,1651,1
14,1381,1
14,1570,0
15,1574,4
15,1520,5
15,1530,4
15,1624,5
15,1502,4
15,1522,5
15,1310,5
15,1474,4
15,1513,4
15,1632,5
15,1587,4
15,1330,5
15,1301,4
15,1668,4
15,1595,4
15,1516,5
15,1541,4
15,1622,5
15,1327,4
15,1575,4
15,1596,4
15,1314,4
15,1512,4
15,1577,4
15,1610,5
15,1517,5
15,1289,5
15,1345,4
15,1317,4
15,1323,5
15,1493,5
15,1548,5
15,1546,4
15,1483,4
15,1509,5
15,1484,4
15,1298,5
15,1535,5
15,1519,4
15,1324,4
15,1295,5
15,1296,4
15,1555,4
15,1320,4
15,1309,4
15,1338,5
15,1299,5
15,1552,5
15,1503,4
15,1544,5
15,1542,4
15,1351,5
15,1564,5
15,1592,4
15,1672,1
15,1446,0
15,1470,0
15,1613,2
15,1827,2
15,1383,1
15,1469,1
15,1450,0
15,1265,1
15,1331,1
15,1399,2
15,1381,3
15,1478,0
15,1651,0
15,1570,1
16,1552,5
16,1509,4
16,1632,4
16,1544,4
16,1310,4
16,1595,5
16,1574,5
16,1624,4
16,1575,5
16,1502,5
16,1295,4
16,1483,5
16,1542,4
16,1541,5
16,1484,4
16,1323,5
16,1530,4
16,1517,4
16,1596,4
16,1519,4
16,1320,5
16,1324,4
16,1314,4
16,1522,5
16,1317,5
16,1301,4
16,1564,5
16,1668,4
16,1516,4
16,1535,4
16,1327,4
16,1610,4
16,1474,4
16,1338,4
16,1548,4
16,1503,4
16,1577,4
16,1289,5
16,1330,5
16,1298,5
16,1555,4
16,1493,4
16,1351,5
16,1345,4
16,1512,4
16,1299,5
16,1520,4
16,1296,5
16,1592,4
16,1309,4
16,1622,5
16,1546,5
16,1587,4
16,1513,4
16,1381,0
16,1827,3
16,1331,3
16,1651,0
16,1399,2
16,1383,0
16,1470,0
16,1469,2
16,1672,2
16,1478,2
16,1570,0
16,1450,1
16,1265,2
16,1613,1
16,1446,1
17,1327,5
17,1530,5
17,1338,4
17,1345,4
17,1330,5
17,1517,5
17,1632,4
17,1592,4
17,1493,4
17,1513,4
17,1299,4
17,1541,5
17,1503,5
17,1587,5
17,1509,4
17,1575,4
17,1610,5
17,1564,5
17,1483,5
17,1314,4
17,1484,4
17,1320,4
17,1577,5
17,1324,5
17,1624,5
17,1298,4
17,1622,5
17,1289,4
17,1296,4
17,1512,5
17,1552,4
17,1323,5
17,1309,4
17,1310,5
17,1317,5
17,1295,5
17,1520,4
17,1351,4
17,1522,5
17,1544,4
17,1596,4
17,1502,5
17,1474,4
17,1546,4
17,1548,5
17,1555,5
17,1301,4
17,1574,5
17,1668,4
17,1535,5
17,1519,5
17,1595,4
17,1516,4
17,1542,5
17,1570,2
17,1672,2
17,1470,1
17,1331,1
17,1469,1
17,1450,0
17,1399,2
17,1827,1
17,1613,1
17,1651,1
17,1446,0
17,1383,1
17,1381,3
17,1265,1
17,1478,0
18,1519,4
18,1493,4
18,1544,4
18,1351,4
18,1327,5
18,1522,5
18,1517,4
18,1314,4
18,1592,4
18,1632,4
18,1552,5
18,1503,4
18,1542,5
18,1502,4
18,1535,4
18,1516,5
18,1541,5
18,1298,5
18,1575,5
18,1622,5
18,1596,5
18,1624,5
18,1520,5
18,1309,5
18,1296,4
18,1587,5
18,1320,4
18,1577,5
18,1330,4
18,1546,4
18,1345,5
18,1474,5
18,1289,5
18,1555,4
18,1513,5
18,1317,4
18,1295,4
18,1512,4
18,1483,5
18,1301,5
18,1324,4
18,1595,4
18,1299,5
18,1668,5
18,1484,5
18,1564,4
18,1323,4
18,1530,5
18,1338,5
18,1310,4
18,1509,5
18,1574,5
18,1548,5
18,1610,4
18,1570,1
18,1265,2
18,1827,2
18,1381,2
18,1331,2
18,1613,2
18,1672,1
18,1450,0
18,1383,1
18,1470,1
18,1651,1
18,1399,3
18,1469,2
18,1446,2
18,1478,0
19,1520,4
19,1541,5
19,1622,5
19,1483,5
19,1575,5
19,1596,4
19,1298,4
19,1564,4
19,1324,4
19,1309,4
19,1513,5
19,1338,4
19,1323,5
19,1610,5
19,1484,5
19,1552,5
19,1320,5
19,1555,4
19,1345,5
19,1544,4
19,1542,5
19,1299,5
19,1577,5
19,1295,5
19,1289,4
19,1516,4
19,1668,4
19,1595,5
19,1587,4
19,1509,4
19,1351,4
19,1624,5
19,1522,5
19,1474,5
19,1327,4
19,1503,4
19,1310,4
19,1317,4
19,1530,4
19,1314,4
19,1301,4
19,1296,4
19,1517,4
19,1519,5
19,1546,5
19,1535,5
19,1592,5
19,1512,5
19,1548,4
19,1502,5
19,1632,4
19,1493,4
19,1330,5
19,1574,5
19,1383,0
19,1381,1
19,1613,2
19,1470,0
19,1827,0
19,1672,0
19,1651,2
19,1478,0
19,1331,0
19,1399,1
19,1265,0
19,1570,2
19,1450,2
19,1446,1
19,1469,3
20,1574,4
20,1509,4
20,1484,5
20,1513,4
20,1624,5
20,1519,5
20,1610,5
20,1552,5
20,1327,5
20,1546,4
20,1298,5
20,1596,4
20,1517,4
20,1564,4
20,1320,4
20,1503,4
20,1541,4
20,1310,5
20,1577,5
20,1544,5
20,1301,5
20,1632,5
20,1587,4
20,1314,4
20,1502,4
20,1483,5
20,1595,4
20,1535,4
20,1345,5
20,1299,5
20,1542,4
20,1317,4
20,1296,4
20,1309,5
20,1324,4
20,1295,5
20,1548,4
20,1622,5
20,1555,5
20,1323,4
20,1493,4
20,1592,4
20,1351,4
20,1474,5
20,1516,5
20,1330,5
20,1512,4
20,1338,5
20,1668,4
20,1530,5
20,1522,5
20,1575,5
20,1520,4
20,1289,5
20,1570,0
20,1651,3
20,1469,3
20,1613,2
20,1381,1
20,1470,0
20,1827,2
20,1450,2
20,1383,0
20,1399,0
20,1672,0
20,1478,1
20,1331,1
20,1446,1
20,1265,0
21,1719,5
21,1374,4
21,1423,4
21,1435,5
21,1417,4
21,1294,4
21,1432,5
21,1197,5
21,1249,1
21,1304,3
21,1232,3
21,1679,3
21,1208,0
21,1285,1
21,1735,2
21,1793,0
21,1809,3
21,1469,3
21,1576,3
21,1490,1
21,1301,2
21,1575,2
21,1412,0
21,1216,1
21,1752,3
21,1296,1
22,1423,5
22,1374,5
22,1294,5
22,1432,5
22,1417,5
22,1197,4
22,1719,4
22,1435,5
22,1285,1
22,1490,2
22,1735,1
22,1301,3
22,1793,0
22,1576,3
22,1809,1
22,1249,2
22,1304,0
22,1575,1
22,1296,1
22,1752,3
22,1412,2
22,1208,1
22,1469,3
22,1679,2
22,1232,2
22,1216,2
23,1719,4
23,1417,4
23,1294,5
23,1435,4
23,1374,5
23,1432,4
23,1423,5
23,1197,4
23,1216,1
23,1809,2
23,1304,3
23,1793,3
23,1752,0
23,1576,1
23,1208,1
23,1679,0
23,1735,3
23,1249,1
23,1285,1
23,1575,1
23,1232,2
23,1412,2
23,1469,3
23,1296,0
23,1490,0
23,1301,0
24,1294,5
24,1432,5
24,1435,4
24,1423,4
24,1197,4
24,1374,4
24,1719,4
24,1417,5
24,1576,1
24,1679,1
24,1304,2
24,1208,1
24,1575,3
24,1216,3
24,1793,0
24,1735,3
24,1490,3
24,1412,1
24,1285,2
