id;title;author;authorId;description;img;longitude;latitude;begin;ending;category;subcategories
175;Cómo salir airoso de una entrevista difícil;DemoEM;175;Conferenciante: D. José María Pérez 'Peridis'. Doctor arquitecto, Presidente fundador de la Fundación Santa María la Real de Patrimonio Histórico, Creador de la Enciclopedia del Románico en la Península Ibérica, Escritor, autor de viñetas en el;;-3.7045265016586013;40.44863106357685;2021-11-11T19:00:00.0Z;2021-11-11T23:59:00.0Z;Leisure;ConferenciasColoquios
176;Con mayúscula;DemoEM;176;Teatro   Compañía: Almazara itinerante. Una propuesta que nace de cuatro textos de teatro breve de Luis Fernando de Julián. Una tetralogía sobre el abuso, cuatro gritos, cuatro sacudidas de una realidad que por desgracia nos embiste con una fre;;-3.606140062044455;40.38281899948726;2021-11-19T19:00:00.0Z;2021-11-19T23:59:00.0Z;Leisure;TeatroPerformance
177;Concierto a cargo de los alumnos de la Escuela Municipal de Música María Rodrigo;DemoEM;177;Programa a determinar.;;-3.6762309620097398;40.44810636195716;2021-11-30T17:30:00.0Z;2021-11-30T23:59:00.0Z;Leisure;Musica
178;Concierto a cargo de los combos de la Facultad de Música y Artes Escénicas de la Universidad Alfonso X el Sabio (UAX);DemoEM;178;Ciclo Jazz Chamartín. Una selección de la mejor música de todos los estilos, desde el jazz a la bossa nova, al funk y al soul y mucho más, a cargo de los combos de la Facultad de Música y Artes Escénicas de la Universidad Alfonso X el Sabio (UA;;-3.6762309620097398;40.44810636195716;2021-11-24T19:00:00.0Z;2021-11-24T23:59:00.0Z;Leisure;Musica
179;Concierto a cargo de los combos de la Facultad de Música y Artes Escénicas de la Universidad Alfonso X el Sabio (UAX);DemoEM;179;Ciclo Jazz Chamartín. Una selección de la mejor música de todos los estilos, desde el jazz a la bossa nova, al funk y al soul y mucho más, a cargo de los combos de la Facultad de Música y Artes Escénicas de la Universidad Alfonso X el Sabio (UA;;-3.6762309620097398;40.44810636195716;2021-11-17T19:00:00.0Z;2021-11-17T23:59:00.0Z;Leisure;Musica
180;Concierto agrupaciones instrumentales del Conservatorio Joaquín Turina;DemoEM;180;;;-3.6976620067964996;40.46903299144094;2021-11-23T19:00:00.0Z;2021-11-23T23:59:00.0Z;Leisure;Musica
181;Concierto canción criolla del Perú;DemoEM;181;;;-3.6129105844633775;40.44477474902185;2021-11-14T19:00:00.0Z;2021-11-14T23:59:00.0Z;Leisure;Musica
182;Concierto conmemoración Santa Cecilia a cargo del Grupo de guitarras de las EEMM 'M. V. Montalbán' y 'C. A. Bernaola'.;DemoEM;182;Directora agrupación: Ana Florín. Versiones de temas clásicos, populares y bandas sonoras: Minueto1 KV 315, W. A. Mozart: Je me tiens ici, J. S. Bach Kreistanz, Trad. europea Rundadinella, Anónima Lied Africa, Trad. africana Rivers of Babylon, ;;-3.700271645324868;40.45907130615822;2021-11-22T19:00:00.0Z;2021-11-22T23:59:00.0Z;Leisure;Musica
183;Concierto de boleros;DemoEM;183;Concierto, a cargo de Óscar Novoa (voz) y Domingo J. Sánchez (piano)  Domingo J. Sánchez y Oscar Novoa nos invitan a pasar un rato intimista en compañía del género musical que mejor enseña el romanticismo del pueblo latinoamericano. Interpretan;;-3.7779055687726535;40.519673311658686;2021-11-19T18:30:00.0Z;2021-11-19T23:59:00.0Z;Leisure;Musica
184;Concierto de los alumnos del Conservatorio Joaquín Turina;DemoEM;184;;;-3.7045265016586013;40.44863106357685;2021-11-26T19:00:00.0Z;2021-11-26T23:59:00.0Z;Leisure;Musica
185;Concierto de los alumnos del Conservatorio Joaquín Turina.;DemoEM;185;;;-3.700271645324868;40.45907130615822;2021-11-26T19:00:00.0Z;2021-11-26T23:59:00.0Z;Leisure;Musica
186;Concierto de música de cine y televisión;DemoEM;186;Jose María Druet y su Orquesta Concertante.  Entrada: 10 euros.  Género: Música  Todos los públicos.  Duración: 80 minutos.  La Orquesta Concertante de Madrid y su director titular José María Druet, interpretarán un concierto temático basado en;;-3.655261744717257;40.49035310157377;2021-11-28T19:00:00.0Z;2021-11-28T23:59:00.0Z;Leisure;Musica
187;Concierto de música eslava;DemoEM;187;;;-3.621281890570377;40.39982891410407;2021-11-27T18:00:00.0Z;2021-11-27T23:59:00.0Z;Leisure;Musica
188;Concierto didáctico: Pizza alla Mozartella;DemoEM;188;Programa Salmerón para niños.   A cargo de Diverlírica. Con Celia Laguna (pianista, actriz), Ángel Walter (tenor). A través de este plato de cocina introducimos a los niños y niñas en la figura de uno de los más importantes compositores de Óper;;-3.6762309620097398;40.44810636195716;2021-11-14T18:00:00.0Z;2021-11-14T23:59:00.0Z;Leisure;CursosTalleres
189;Concierto 'Canciones machadianas';DemoEM;189;Concierto de voz y piano en el que se interpretarán canciones escritas por distintos compositores españoles inspiradas en la obra de Antonio Machado.    Participan: Aurelio Viribay al piano acompañado por alumnado de la Escuela Superior de Cant;;-3.7106116887809817;40.42737760210632;2021-11-25T19:00:00.0Z;2021-11-25T23:59:00.0Z;Leisure;Musica
190;Conciertos Versos;DemoEM;190;;;-3.6718658006661906;40.386293684801885;2021-11-24T19:00:00.0Z;2021-11-24T23:59:00.0Z;Leisure;RecitalesPresentacionesActosLiterarios
191;Conectadas. Tecnología al alcance de todas;DemoEM;191;¿No te terminas de apañar con las videollamadas? ¿Quieres aprender a utilizar algún programa de ordenador? ¿Necesitas ayuda con tu móvil? Te ofrecemos este espacio en el que, con cita previa, te atenderemos de forma individual presencialmente e;;-3.7037047897267947;40.45012255255781;2021-11-02T09:00:00.0Z;2021-11-30T23:59:00.0Z;Leisure;CursosTalleres
192;Conectando con tu cuerpo;DemoEM;192;Activa tu cuerpo y conecta con tus sensaciones a través del baile. Además, realizaremos ejercicios suaves para ponernos en marcha de forma progresiva, así como estiramientos y relajación para volver a la calma. Usa ropa cómoda y ten a mano una ;;-3.592395079190456;40.473659104975354;2021-11-02T18:30:00.0Z;2021-11-30T23:59:00.0Z;Leisure;EnLinea
193;Conferencia arte: Jusepe Ribera;DemoEM;193;Ciclo La pintura del Siglo de Oro e Italia. Los pintores españoles del Siglo de Oro también participaron en el mito que, en su época, implicaba el arte italiano. El viaje a Italia y el conocimiento de las obras de la Antigüedad y los maestros d;;-3.6762309620097398;40.44810636195716;2021-11-15T19:00:00.0Z;2021-11-15T23:59:00.0Z;Leisure;ConferenciasColoquios
194;Conferencia Historia de Madrid: Madrid, de fortaleza a ciudad medieval;DemoEM;194;Ciclo 'El Madrid medieval: de Hisn Islámico a Villa Realenga'. El jueves 25 de noviembre, a las 18 horas, como complemento a la conferencia, se llevará a cabo el recorrido temático guiado 'El barrio de Doña María de Aragón'. Punto de encuentro:;;-3.6762309620097398;40.44810636195716;2021-11-22T19:00:00.0Z;2021-11-22T23:59:00.0Z;Leisure;ConferenciasColoquios
195;Conferencia homenaje a Carmen Jodra, poeta joven clásica;DemoEM;195;;;-3.710539712535917;40.45749513485957;2021-11-18T19:00:00.0Z;2021-11-18T23:59:00.0Z;Leisure;ConferenciasColoquios
196;Conferencia musical: Compositoras a lo largo de la historia;DemoEM;196;Desde el siglo XI, con nuestra sabia y santa 'sibila del Rhin', Hildegard von Bingen, hasta nuestras contemporáneas, pasando por la Gran Dama del Reino Unido, Ethel Smyth, o las grandes del Romanticismo, Clara Schumann o Fanny Mendelssohn, sin ;;-3.6762309620097398;40.44810636195716;2021-11-29T19:00:00.0Z;2021-11-29T23:59:00.0Z;Leisure;ConferenciasColoquios
197;Conferencias de Arte;DemoEM;197;;;-3.708524395897377;40.34636268334182;2021-10-21T00:00:00.0Z;2021-11-25T23:59:00.0Z;Leisure;Historia
198;Conferencias y debates;DemoEM;198;;;-3.6772826298329093;40.402190438836826;2021-11-16T18:30:00.0Z;2021-12-14T23:59:00.0Z;Leisure;ConferenciasColoquios
199;Conferencia: 'La vida: ¿un fenómeno singular?';DemoEM;199;Jueves 18 de noviembre, a las 19 horas.  Conferencia   «La vida: ¿un fenómeno singular? «,    a cargo de Ester Lázaro (CAB/CSIC-INTA) .        Reservas (a partir del 5 de noviembre, a las 9 horas).      Enlace a Youtube.     La Dra. Ester Lázar;;-3.684956957448299;40.392279999540044;2021-11-18T19:00:00.0Z;2021-11-18T23:59:00.0Z;Leisure;ConferenciasColoquios
200;Conferencia: «Los agujeros negros primordiales y la materia oscura«,;DemoEM;200;A través d el canal de  Youtube del Planetario de Madrid.        Jueves 11 de noviembre, a las 19 horas.   Conferencia «Los agujeros negros primordiales y la materia oscura «,    a cargo de    Juan G. Bellido    (Instituto de Física Teórica UAM;;0;0;2021-11-11T19:00:00.0Z;2021-11-11T23:59:00.0Z;Leisure;ConferenciasColoquios
201;Conmemoración Día Internacional de la Eliminación de la Violencia contra las Mujeres. La jaula de cisrtal;DemoEM;201;;;-3.5936877657335935;40.460622835379624;2021-11-25T19:00:00.0Z;2021-11-25T23:59:00.0Z;Leisure;ConferenciasColoquios
202;Conmemoración XI Aniversario del Flamenco como patrimonio inmaterial de la humanidad.;DemoEM;202;Charla-coloquio en la que intervienen expertos flamencólogos, así como artistas de este arte, proyección de vídeo y actuación flamenca.;;-3.6976620067964996;40.46903299144094;2021-11-16T17:30:00.0Z;2021-11-16T23:59:00.0Z;Leisure;ConferenciasColoquios
203;Construimos Ciudad: una aproximación a través del urbanismo de género;DemoEM;203;;;-3.6772826298329093;40.402190438836826;2021-11-15T18:00:00.0Z;2021-11-22T23:59:00.0Z;Leisure;Historia
204;Contra la gravedad;DemoEM;204;;;-3.7001663599562105;40.41482868269558;2021-09-13T00:00:00.0Z;2021-11-21T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
205;Contra la raza;DemoEM;205;;;-3.6958072892892155;40.391054868587204;2021-06-03T00:00:00.0Z;2021-11-28T23:59:00.0Z;Leisure;CineActividadesAudiovisuales
206;Convertiste mi luto en danza;DemoEM;206;;;-3.6899208519663427;40.424926347610764;2022-01-19T00:00:00.0Z;2022-01-30T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
207;Convocatoria Tejiendo mariposas contra la violencia;DemoEM;207;Con motivo del 25N, queremos hacer una convocatoria abierta a todas las personas y grupos de ganchillo del distrito, para mostrar nuestro rechazo a la violencia de género y promover un mundo mejor, más igualitario y comprometido con esta terrib;;-3.668092320219012;40.40254931370529;2021-11-08T17:30:00.0Z;2021-11-22T23:59:00.0Z;Leisure;CursosTalleres
208;Copa Davis en el Recinto Ferial Casa de Campo;DemoEM;208;;;-3.7384704159174076;40.41352730435772;2021-11-25T00:00:00.0Z;2021-12-05T23:59:00.0Z;Leisure;Tenis
209;Coplas de ayer y de hoy;DemoEM;209;Interpretadas por el 'Grupo de cante, copla y sevillanas del Centro de Mayores San Vicente de Paul'.;;-3.747465416906973;40.407316328180464;2021-11-19T19:00:00.0Z;2021-11-19T23:59:00.0Z;Leisure;LatinaEspanola
210;Coral Jácara;DemoEM;210;;;0;0;2021-11-25T18:30:00.0Z;2021-11-25T23:59:00.0Z;Leisure;Zarzuela
211;Corazón flamenco;DemoEM;211;Compalñia: Pasión flamenca.  Con una potente voz y una de las mejores guitarras del panorama nacional, Pasión Flamenca nos trae este espectáculo de música y cante que repasará los temas más importantes de este arte en el Día Internacional del F;;-3.617532420014534;40.38024517813902;2021-11-16T18:00:00.0Z;2021-11-16T23:59:00.0Z;Leisure;Flamenco
212;Coro Gospel de Madrid presenta Oh Madrid Happy Day!!;DemoEM;212;;;-3.6899208519663427;40.424926347610764;2021-12-02T20:00:00.0Z;2021-12-02T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
213;Coro Soulful Voices;DemoEM;213;Colaboran Mujeres Unidas contra el Maltrato;;-3.7045265016586013;40.44863106357685;2021-11-25T18:00:00.0Z;2021-11-25T23:59:00.0Z;Leisure;Musica
214;Co-laboratorio de empoderamiento laboral;DemoEM;214;Espacio de formación y empoderamiento en el proceso de búsqueda de empleo en el que trabajar juntas nuestras habilidades y recursos personales, desarrollando nuevas capacidades y competencias y apropiándonos de las tecnologías de la información;;-3.710212677306876;40.36902428128397;2021-11-16T10:00:00.0Z;2021-11-30T23:59:00.0Z;Leisure;CursosTalleres
215;Creativa Grand Ensemble;DemoEM;215;Una música en crecimiento permanente, eso es el jazz. Por eso la Escuela de Música Creativa, un clásico en nuestras programaciones, decide este año dar un salto cualitativo en JAZZMADRID y lleva a escena a una formación de capacidades y exigenc;;-3.692206111679657;40.419011767401095;2021-11-13T19:00:00.0Z;2021-11-13T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
216;Cuando el barrio era barro;DemoEM;216;;;-3.5980969888187393;40.448428925762634;2021-10-01T00:00:00.0Z;2021-11-30T23:59:00.0Z;Leisure;Exposiciones
217;Cuban Sound Project;DemoEM;217;MONCLOA A RITMO DE JAZZ   LATIN-JAZZ    CUBAN SOUND PROJECT  Compuesta por 7 excelentes músicos cubanos residentes o vinculados especialmente con Madrid. Proyecto liderado por el maestro Demetrio Muñiz que cuenta con 2 premios Grammy, 2 Grammy ;;-3.7188765163188293;40.435209393826675;2021-11-26T19:00:00.0Z;2021-11-26T23:59:00.0Z;Leisure;Flamenco
218;Cuban Sound Project;DemoEM;218;MONCLOA A RITMO DE JAZZ   LATIN-JAZZ    CUBAN SOUND PROJECT  Compuesta por 7 excelentes músicos cubanos residentes o vinculados especialmente con Madrid. Proyecto liderado por el maestro Demetrio Muñiz que cuenta con 2 premios Grammy, 2 Grammy ;;-3.7188765163188293;40.435209393826675;2021-11-26T19:00:00.0Z;2021-11-26T23:59:00.0Z;Leisure;None
219;Cuentacuentos: Alas de Mariposa;DemoEM;219;Conmemoración Día Internacional de la Eliminación de la Violencia Contra la Mujer. Programa Salmerón para niños. A cargo de la compañía Barquito de Colores. Selección de cuentos variados donde las protagonistas son niñas valientes y fuertes. En;;-3.6762309620097398;40.44810636195716;2021-11-28T18:00:00.0Z;2021-11-28T23:59:00.0Z;Leisure;CursosTalleres
220;Cuentacuentos: 'Los mayores también cuentan';DemoEM;220;;;-3.651841641389484;40.42342659084215;2021-12-21T18:00:00.0Z;2021-12-21T23:59:00.0Z;Leisure;CuentacuentosTiteresMarionetas
221;Cuentilocos;DemoEM;221;;;-3.6229095774784765;40.37762362093048;2021-11-20T18:00:00.0Z;2021-11-20T23:59:00.0Z;Leisure;TeatroPerformance
222;Cuentos para despertar;DemoEM;222;Compañía Ana Rincón. Se trata de una sesión de cuentos para educar en el buen trato y el respeto a los demás, independientemente de su sexo. Es un espectáculo de cuentos, con magia y humor, formativo en la igualdad de las personas y de género, ;;-3.650568266584691;40.46498334634005;2021-11-26T18:30:00.0Z;2021-11-26T23:59:00.0Z;Leisure;TeatroPerformance
223;Cuentos para la paz;DemoEM;223;INFANTIL    COMPAÑÍA MARIMBA MARIONETAS   'Cuentos para la paz'  Recomendado a partir de 3 años Intérprete Lengua de signos Es una historia divertida e imaginativa. Una obra familiar con la que queremos celebrar que este 2021 es el Año Internac;;-3.7195669111891703;40.46678159096302;2021-11-27T11:00:00.0Z;2021-11-27T23:59:00.0Z;Leisure;CuentacuentosTiteresMarionetas
224;Cuentos que cuentan por la igualdad;DemoEM;224;;;-3.7000855961559855;40.394522745106734;2021-11-20T12:00:00.0Z;2021-11-20T23:59:00.0Z;Leisure;TeatroPerformance
225;Cuerpo, movimiento y relax;DemoEM;225;Mover nuestro cuerpo desde la libertad de ser nosotras mismas, el autocuidado de las emociones, y tejer vínculos entre nosotras.Jueves de 17 a 18:30 h. Imprescindible inscripción previa.;;-3.6501714580414126;40.46155641637237;2021-11-04T17:00:00.0Z;2021-11-25T23:59:00.0Z;Leisure;CursosTalleres
226;Cuidado de suelo pélvico;DemoEM;226;Sesión con fisioterapeuta.;;-3.668092320219012;40.40254931370529;2021-12-09T00:00:00.0Z;2021-12-09T23:59:00.0Z;Leisure;CursosTalleres
227;Cuidado de suelo pélvico;DemoEM;227;Recapitulación y puesta en práctica.;;-3.668092320219012;40.40254931370529;2021-11-25T00:00:00.0Z;2021-11-25T23:59:00.0Z;Leisure;CursosTalleres
228;Cuidado de suelo pélvico;DemoEM;228;Cómo y cuándo solicitar el periné. Falsos mitos sobre el suelo pélvico. Ejercicios.;;-3.668092320219012;40.40254931370529;2021-12-16T00:00:00.0Z;2021-12-16T23:59:00.0Z;Leisure;CursosTalleres
229;Cuidado de suelo pélvico;DemoEM;229;Suelo pélvico y danza del viente. Ejercicios.;;-3.668092320219012;40.40254931370529;2021-12-02T00:00:00.0Z;2021-12-02T23:59:00.0Z;Leisure;CursosTalleres
230;Cuidado de suelo pélvico;DemoEM;230;Recapitulación y puesta en práctica.;;-3.668092320219012;40.40254931370529;2021-12-23T00:00:00.0Z;2021-12-23T23:59:00.0Z;Leisure;CursosTalleres
231;Cuidado de suelo pélvico;DemoEM;231;Sesión con fisioterapeuta.;;-3.668092320219012;40.40254931370529;2021-11-11T00:00:00.0Z;2021-11-11T23:59:00.0Z;Leisure;CursosTalleres
232;Cuidado de suelo pélvico;DemoEM;232;Sesión con sexólogo/a. Suelo pélvico y salud sexual.;;-3.668092320219012;40.40254931370529;2021-11-18T00:00:00.0Z;2021-11-18T23:59:00.0Z;Leisure;CursosTalleres
233;Cuqui Jerez. 'Mágica y elástica';DemoEM;233;;;-3.710182353581842;40.42802889001877;2022-02-10T00:00:00.0Z;2022-02-13T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
234;Curra y Lola;DemoEM;234;Compañía Proyecto Nana Curra es una amante de la danza que quiere compartir con todos su pasatiempo favorito. Lola es una muñeca flamenca que cuando se activa ya sólo quiere bailar. La escena es el terreno de juego de ambas, donde a través de l;;-3.6086161200017157;40.405292721436055;2021-11-20T12:00:00.0Z;2021-11-20T23:59:00.0Z;Leisure;Musica
235;Curra y Lola;DemoEM;235;Cía Proyecto Nana  Curra es una amante de la danza que quiere compartir con todos su pasatiempo favorito. Lola es una muñeca flamenca que cuando se activa ya sólo quiere bailar. La escena es el terreno de juego de ambas, donde a través de la co;;-3.6504253324201104;40.42447060804354;2021-11-19T18:00:00.0Z;2021-11-19T23:59:00.0Z;Leisure;DanzaBaile
236;Curso de relajación y meditación;DemoEM;236;;;-3.7562716852987847;40.39597072367931;2021-11-18T19:30:00.0Z;2022-05-26T23:59:00.0Z;Leisure;CursosTalleres
237;Dagoberto Rodríguez 'Refugios y umbrales';DemoEM;237;;;-3.710182353581842;40.42802889001877;2022-01-20T00:00:00.0Z;2022-05-01T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
238;Dance contact en familia I;DemoEM;238;;;-3.6292874542291638;40.44774002225867;2021-10-09T12:30:00.0Z;2021-12-18T23:59:00.0Z;Leisure;DanzaBaile
239;Dance contact en familia II;DemoEM;239;;;-3.6292874542291638;40.44774002225867;2021-10-09T17:30:00.0Z;2021-12-18T23:59:00.0Z;Leisure;DanzaBaile
240;Dance Steps;DemoEM;240;;;-3.691508909255186;40.35087114162283;2021-11-19T19:00:00.0Z;2021-11-19T23:59:00.0Z;Leisure;ContemporaneaBreakdanceHipHop
241;Danza contemporánea: No hay que hacer nada para que te quieran;DemoEM;241;;;-3.6762309620097398;40.44810636195716;2021-11-25T19:00:00.0Z;2021-11-25T23:59:00.0Z;Leisure;None
242;Danzando entre nosotras nos cuidamos;DemoEM;242;Atrévete a danzar la vida. Seguimos habitando y disfrutando del Espacio de Igualdad con música y danza. Si te apetece compartir un rato distendido y conectar con tu vitalidad a través de diferentes tipos de danzas, éste es tu taller. Todos los ;;-3.7143358486689415;40.433958260960964;2021-11-08T18:30:00.0Z;2021-11-29T23:59:00.0Z;Leisure;EnLinea
243;Danza: `Bernarda Danza´;DemoEM;243;;;-3.6940501846610894;40.35639654251886;2021-11-12T19:00:00.0Z;2021-11-12T23:59:00.0Z;Leisure;DanzaBaile
244;Danza: `Lunas de Verde y Bronce´;DemoEM;244;;;-3.708524395897377;40.34636268334182;2021-11-26T19:00:00.0Z;2021-11-26T23:59:00.0Z;Leisure;Flamenco
245;David Pastor and Film Sessions;DemoEM;245;;;-3.6976620067964996;40.46903299144094;2021-11-13T20:00:00.0Z;2021-11-13T23:59:00.0Z;Leisure;1ciudad21distritos
246;De algún tiempo a esta parte;DemoEM;246;;;-3.7001663599562105;40.41482868269558;2021-12-22T19:30:00.0Z;2022-01-30T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
247;De Flamenco;DemoEM;247;;;-3.7000855961559855;40.394522745106734;2021-11-12T19:00:00.0Z;2021-11-12T23:59:00.0Z;Leisure;Flamenco
248;De la mano de Emilia Pardo Bazán, en busca de las mujeres perdidas;DemoEM;248;Con este taller permanente, pretendemos visibilizar y analizar obras de mujeres de la cultura cuyos trabajos y vidas nos han sido ocultados.  Juntas nos adentramos en los aspectos más significativos de su trayectoria y compartimos su conocimien;;-3.6534806246311913;40.442311100791215;2021-11-26T17:30:00.0Z;2021-11-26T23:59:00.0Z;Leisure;EnLinea
249;De paseo;DemoEM;249;Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Las historias han sido adaptadas ;;-3.7098591212735883;40.41410290844665;2021-11-12T00:00:00.0Z;2021-11-12T23:59:00.0Z;Leisure;CursosTalleres
250;De puertas para dentro;DemoEM;250;;;-3.6718658006661906;40.386293684801885;2021-11-26T19:00:00.0Z;2021-11-26T23:59:00.0Z;Leisure;TeatroPerformance
251;Deja la huella de tu vida;DemoEM;251;;;-3.6958072892892155;40.391054868587204;2021-11-03T00:00:00.0Z;2021-11-24T23:59:00.0Z;Leisure;CursosTalleres
252;Del Amor y del Recuerdo;DemoEM;252;FUNDACIÓN AMYC     DÚO BEATRICE BINOTTI-PÁJARO JUÁREZ  'Del Amor y del Recuerdo' Nada más dulce y enamoradizo que un buen bolero, la bossa nova o una canción de amor clásica italiana. En este concierto damos un repaso por las más y mejores canc;;-3.7705718336913936;40.455461881519724;2021-11-18T19:00:00.0Z;2021-11-18T23:59:00.0Z;Leisure;Musica
253;Deriva;DemoEM;253;;;-3.6772826298329093;40.402190438836826;2021-11-10T00:00:00.0Z;2021-11-30T23:59:00.0Z;Leisure;Exposiciones
254;Derivas urbanas 2021-2022;DemoEM;254;;;-3.710182353581842;40.42802889001877;2021-09-11T11:00:00.0Z;2022-05-21T23:59:00.0Z;Leisure;CursosTalleres
255;Descubriendo los frutos del otoño;DemoEM;255;;;-3.6793290785184363;40.40911512464532;2021-11-21T11:00:00.0Z;2021-11-21T23:59:00.0Z;Leisure;ItinerariosOtrasActividadesAmbientales
256;Desobediencias y resistencias;DemoEM;256;;;-3.710182353581842;40.42802889001877;2021-09-09T00:00:00.0Z;2021-11-21T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
257;Día Internacional contra la Violencia de Género;DemoEM;257;;;-3.7107515747822353;40.38241253009179;2021-11-25T12:00:00.0Z;2021-11-25T23:59:00.0Z;Leisure;ComemoracionesHomenajes
258;Día internacional del flamenco;DemoEM;258;;;0;0;2021-11-14T17:30:00.0Z;2021-11-14T23:59:00.0Z;Leisure;Flamenco
259;Día Sin Cole 7 de Diciembre - Campamento Urbano Villaverde;DemoEM;259;;;0;0;2021-12-07T00:00:00.0Z;2021-12-07T23:59:00.0Z;Leisure;Campamentos
260;Diseño como generador de cambio: Inclusión y diversidad;DemoEM;260;;;-3.697259467865366;40.39241367848808;2021-11-30T19:30:00.0Z;2021-11-30T23:59:00.0Z;Leisure;CineActividadesAudiovisuales
261;Diseño y todo lo demás;DemoEM;261;;;-3.697259467865366;40.39241367848808;2021-11-15T00:00:00.0Z;2021-11-15T23:59:00.0Z;Leisure;ConferenciasColoquios
262;Diver_gentes;DemoEM;262;;;-3.6602546064905397;40.3735856436473;2021-11-03T00:00:00.0Z;2021-11-29T23:59:00.0Z;Leisure;Exposiciones
263;Divorciadas, evangélicas y vegetarianas;DemoEM;263;Arte-Yo Producciones. Esta obra nos presenta a tres mujeres con tres personalidades completamente diferentes que nos plantean diversos conflictos vitales y que, a priori, nada tienen en común, aunque conforme avanza la obra iremos descubriendo ;;-3.6086161200017157;40.405292721436055;2021-11-12T19:00:00.0Z;2021-11-12T23:59:00.0Z;Leisure;TeatroPerformance
264;Divorciadas,Evangélicas y Vegetarianas;DemoEM;264;Arte-Yo Producciones Esta obra nos presenta a tres mujeres con tres personalidades completamente diferentes que nos plantean diversos conflictos vitales y que, a priori, nada tienen en común, aunque conforme avanza la obra iremos descubriendo c;;-3.6504253324201104;40.42447060804354;2021-11-27T19:00:00.0Z;2021-11-27T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
265;Do It Yourself... manualidades para el 25N;DemoEM;265;;;-3.6105662311927453;40.433291625973624;2021-11-25T18:00:00.0Z;2021-11-25T23:59:00.0Z;Leisure;FiestasNavidadesReyes
266;Don Juan Tenorio;DemoEM;266;Teatro a dos voces, a cargo de Andrea Navas y Enrique Gracia Seductor, arrogante, cínico, descreído y bravucón, el don Juan de Zorrilla es de sobra conocido. Baste señalar que tan pervertido protagonista se salva al final, en la obra de Zorrill;;-3.6880070256093758;40.49504564211655;2021-11-25T19:00:00.0Z;2021-11-25T23:59:00.0Z;Leisure;TeatroPerformance
267;Dream;DemoEM;267;Infantil  Teresa Heras. A partir de 3 años. Show de magia. La magia llegó a la vida de Teresa Heras hace 25años, en los cuales ha trabajado tanto a nivel nacional como internacional deslumbrando a los niñoscon sus actuaciones.;;-3.606140062044455;40.38281899948726;2021-11-26T18:00:00.0Z;2021-11-26T23:59:00.0Z;Leisure;TeatroPerformance
268;Dream;DemoEM;268;INFANTIL   MAGIA   TERESA HERAS  'Dream' Recomendado a partir de 5 años Intérprete Lengua de Signos Espectáculo de magia creado y ejecutado por la maga Teresa Heras, 'Dream' dirigido a un público familiar. Mucho humor, magia visual y participac;;-3.7188765163188293;40.435209393826675;2021-11-14T12:00:00.0Z;2021-11-14T23:59:00.0Z;Leisure;None
269;Dúo Estrada Lobato;DemoEM;269;;;-3.662968075865235;40.42206601994432;2021-11-27T19:00:00.0Z;2021-11-27T23:59:00.0Z;Leisure;Musica
270;Dúo Sonata en concierto;DemoEM;270;Concierto. A cargo de Alberto Espejo y Pablo San Nicasio. Recorrido a dos guitarras por buena parte de nuestro folclore más popular y universal. Desde la guitarra clásica, el flamenco, la copla, hasta un guiño a la música iberoamericana (el tan;;-3.6762309620097398;40.44810636195716;2021-11-16T19:00:00.0Z;2021-11-16T23:59:00.0Z;Leisure;Musica
271;Duot &amp, Andy Moor (The Ex);DemoEM;271;;;-3.710182353581842;40.42802889001877;2021-11-19T20:30:00.0Z;2021-11-19T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
272;Editatón del Paisaje de la Luz;DemoEM;272;;;-3.6958072892892155;40.391054868587204;2021-10-23T00:00:00.0Z;2021-12-13T23:59:00.0Z;Leisure;None
273;Einstein on the beach;DemoEM;273;;;-3.7105999955473625;40.42738668300474;2021-11-02T08:30:00.0Z;2021-11-30T23:59:00.0Z;Leisure;Exposiciones
274;El año del descubrimiento;DemoEM;274;;;-3.6958079719260075;40.391053041229135;2021-11-23T18:00:00.0Z;2021-11-23T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
275;El arte de ilustrar con gubia, con Tomás Hijo;DemoEM;275;;;-3.6795930368034804;40.4166091081099;2021-11-10T18:30:00.0Z;2021-11-10T23:59:00.0Z;Leisure;ConferenciasColoquios
