id;title;author;authorId;description;img;longitude;latitude;begin;ending;category;subcategories
1847;Casino Gran Madrid Torrelodones;DemoEM;1847;A las afueras de la ciudad, en Torrelodones, el Gran Casino Madrid combina la atracción por el juego con el gusto por la gastronomía y los conciertos. Un espacio multidisciplinar con el azar como eje vertebrador.&nbsp, Además de los juegos de a;http://www.esmadrid.com/sites/default/files/recursosturisticos/infoturistica/16473595_1422753357788653_4844482793711216277_n.jpg;-3.913977500000;40.565646800000;;;EntertainmentEstablishments;Bingos - Casinos,
1848;Gran Casino Aranjuez;DemoEM;1848;Cerrado temporalmente por la crisis sanitaria provocada por la pandemia por la COVID-19.En el Gran Casino Aranjuez, además de al juego, le dedican un amplio espacio a la gastronomía y a la celebración de todo tipo de eventos, tanto públicos com;http://www.esmadrid.com/sites/default/files/recursosturisticos/infoturistica/81184388_10157069649314211_6514733255021821952_n.jpg;-3.604527400000;40.055614000000;;;EntertainmentEstablishments;Bingos - Casinos,
1849;Casino Gran Madrid Col&oacute,n;DemoEM;1849;Un espacio de más 4000 metros cuadrados distribuidos en cuatro plantas, dedicado al juego. La sucursal del mítico casino de Torrelodones dispone además del&nbsp,restaurante Mandarín (cerrado temporalmente), que propone un recorrido gastronómico;http://www.esmadrid.com/sites/default/files/recursosturisticos/infoturistica/06_1405068893.543.jpg;-3.691445800000;40.424491600000;;;EntertainmentEstablishments;Bingos - Casinos,
1850;Casino Gran V&iacute,a;DemoEM;1850;En el corazón de la Gran Vía, se encuentra este casino situado en un lujoso edificio art decó construido entre 1919 y 1924, en el que estuvo la sede del Círculo Mercantil Industrial,&nbsp,declarado Patrimonio Artístico. El casino se divide en&n;http://www.esmadrid.com/sites/default/files/recursosturisticos/infoturistica/10_1405073569.596.jpg;-3.700814800000;40.420115300000;;;EntertainmentEstablishments;Bingos - Casinos,
1851;Rockville Madrid;DemoEM;1851;Esta sala de conciertos, situada muy cerca del Paseo de la Castellana, cuenta con un amplio programa de actuaciones musicales de todo tipo, en directo y a diario, en el que la calidad es el denominador común.El local, donde está cuidado hasta e;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/rockville_6.jpg;-3.694313764572;40.453731598860;;;EntertainmentEstablishments;Bar de copas,Musica directo,
1852;Cien por Cien;DemoEM;1852;Este legendario local situado en el distrito de Chamberí abrió sus puertas en 1985. En 1990 cambió de dueño y, desde entonces, se le conoce como un bar de copas en el que poder escuchar en directo la mejor música pop-rock e indie española.Por l;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/cien_por_cien_3.jpg;-3.700826168060;40.437887693083;;;EntertainmentEstablishments;Bar de copas,Musica directo,
1853;S&aacute,came por Dios;DemoEM;1853;Los creadores del bar &ndash, restaurante Válgame Dios son los artífices de este karaoke y piano-bar de Chueca que, al igual que el anterior local, es frecuentado por varios artistas, entre ellos los actores y directores Los Javis, quienes lo h;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/sacame_por_dios.jpg;-3.699338000000;40.423358100000;;;EntertainmentEstablishments;Karaokes,
1854;El Lucero;DemoEM;1854;Situado entre el Congreso de los Diputados y el Museo Nacional Thyssen-Bornemisza se encuentra este centro de flamenco y danza en el que, además de impartir cursos y talleres, también organizan espectáculos de flamenco los sábados por la tarde ;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/centro_el_lucero_2_0.jpg;-3.695448900000;40.416163300000;;;EntertainmentEstablishments;Flamenco,
1855;Bam Karaoke Box;DemoEM;1855;Cerrado temporalmente por la crisis sanitaria provocada por la pandemia de la COVID-19.Situado en pleno Paseo de Recoletos, el local está inspirado en el concepto del karaoke box asiático y cuenta ya con varias sucursales en París y Burdeos. Es;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/bam_karaoke.jpg;-3.688928600000;40.421582400000;;;EntertainmentEstablishments;Karaokes,
1856;Blackhaus;DemoEM;1856;Este exclusivo y elegante local de ocio nocturno destaca por ser un espacio multifuncional y versátil, compuesto por una discoteca con distintos ambientes y salas de diseño, restaurante y coctelería, varias terrazas y un amplio parking de 14 00;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/blackhaus.jpg;-3.766803145409;40.461301144132;;;EntertainmentEstablishments;Discoteca,Otros,Terrazas,
1857;Panda Club Madrid;DemoEM;1857;Situada junto a Nuevos Ministerios y el Paseo de la Castellana, esta sala de referencia de la noche madrileña cuenta con sesiones con una gran variedad musical, desde el reggaeton al techno house, pasando por la música electrónica y más comerci;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/panda_club_2_0.jpg;-3.696114200000;40.448144700000;;;EntertainmentEstablishments;Discoteca,
1858;Bling Bling;DemoEM;1858;Cerrado temporalmente por la crisis sanitaria provocada por la pandemia por la COVID-19.&nbsp,Justo al lado del Museo de Cera se encuentra esta sofisticada discoteca, que ya cuenta con otro exitoso local en Barcelona, en la que se puede disfrut;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/bling_bling_0.jpg;-3.691628500000;40.425407100000;;;EntertainmentEstablishments;Discoteca,
1859;Hangar 48;DemoEM;1859;En plena calle de Bailén, en el Barrio de la Latina y próximo a Las Vistillas, se encuentra esta sala de grandes dimensiones, situada en el local que acogió durante más de 20 años la sala Vendetta, que combina música en directo, arte y performa;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/hangar_48_0.jpg;-3.714041100000;40.411396300000;;;EntertainmentEstablishments;Bar de copas,Musica directo,
1860;Blackbird Rock Bar;DemoEM;1860;Situado en el Barrio de las Letras, este bar de copas ofrece música en directo todos los días de la semana, desde rock &amp, roll al country, pasando por el blues, el soul y el pop &ndash,rock.El local dispone de varias mesas para poder tomar a;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/blackbird_rock_bar_4_0.jpg;-3.699630000000;40.413687000000;;;EntertainmentEstablishments;Bar de copas,Musica directo,
1861;Tacones Manoli;DemoEM;1861;CERRADO AL PÚBLICO HASTA NUEVO AVISO PARA LA CONTENCIÓN DE LA TRANSMISIÓN DEL CORONAVIRUS.Tacones Manoli participa en el espacio al aire libre Abre Madrid, en Feria de Madrid - Ifema, viernes y sábados desde el 17 de julio, junto a Uñas Chung L;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/tacones_manoli_0.jpg;-3.705021000000;40.415105600000;;;EntertainmentEstablishments;Otros,
1862;U&ntilde,as Chung Lee;DemoEM;1862;De la mano de la productora y promotora de espectáculos LetsGo Company, artífice de la saga The Hole y del local de moda Medias Puri, este espacio de ocio nocturno, que repite la fórmula de club pseudoclandestino, ofrece la posibilidad de vivir;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/unas_chung_lee.jpg;-3.716261000000;40.436191600000;;;EntertainmentEstablishments;Discoteca,
1863;Lola 09;DemoEM;1863;Donde antes estuvo el restaurante Olé Lola ahora se encuentra este local que, bajo la misma dirección, ha dado un cambio radical a su oferta y estética, convirtiéndose en un espacio cosmopolita, moderno y desenfadado, donde se puede disfrutar d;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/lola_09.jpg;-3.698084950447;40.425982915616;;;EntertainmentEstablishments;Bares,Coctelerías,Otros,
1864;Barehu&auml,;DemoEM;1864;Próximo a la Plaza de Santa Ana, en el corazón del Barrio de las Letras, este pequeño local fundado por la venezolana Patricia Gonzalo presenta un concepto de restauración que combina alimentos extranjeros con productos nacionales, consiguiendo;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/barehua.jpg;-3.699071900000;40.413258600000;;;EntertainmentEstablishments;Cafés,Terrazas,
1865;Lucky Dragon;DemoEM;1865;En el lugar en el que estuvo El Fabuloso, de Silvia Superstar, se encuentra este local nocturno de Malasaña, regentado también por la artista. Decoración impactante, música divertida y un karaoke con canciones en chino y castellano son algunas ;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/lucky_dragon.jpg;-3.705841200000;40.421911000000;;;EntertainmentEstablishments;Bar de copas,Discoteca,Karaokes,
1866;Sweet Dreams El Viso;DemoEM;1866;El barrio de El Viso, en Chamartín, acoge este bar de copas en el que se celebran actuaciones musicales en directo y divertidas sesiones de DJ&rsquo,s, aderezadas con productos de calidad.El local se divide en dos plantas que están decoradas de;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/sweet_dreams_el_viso.jpeg;-3.686556500000;40.446187900000;;;EntertainmentEstablishments;Bar de copas,Musica directo,
1867;Terraza Hotel Emperador;DemoEM;1867;Situada en la décima planta del Hotel Emperador, desde esta terraza se consigue una perspectiva inigualable de la Gran Vía madrileña. Renovada por el arquitecto Nacho García de Vinuesa, este espacio abre durante todo el año, ya que cuenta con z;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/terraza_hotel_emperador.jpg;-3.708128482103;40.421403986570;;;EntertainmentEstablishments;Coctelerías,Terrazas,
1868;La Virgen 154;DemoEM;1868;La unión de Cervezas La Virgen y Kitchen 154 ha dado como resultado este establecimiento en el que se puede disfrutar de cerveza artesanal y de cocina asiática callejera en el corazón de Chamberí, muy cerca de la popular calle Ponzano, conocida;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/la_virgen_154_2.jpg;-3.700979600000;40.438697100000;;;EntertainmentEstablishments;Bares,
1869;Sala 0 (Palacio de la Prensa);DemoEM;1869;Situada en el local donde se encontraba la discoteca Bash, en los bajos de los cines Palacio de la Prensa, la Sala 0 se ha convertido en uno de los espacios madrileños de referencia de la música en vivo, gracias a su participación en el proyect;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/sala_0.jpg;-3.705843500000;40.420534400000;;;EntertainmentEstablishments;Discoteca,Musica directo,
1870;La Cueva de Lola;DemoEM;1870;Este restaurante, situado a pocos metros de la calle Bailén y Las Vistillas, en pleno corazón de La Latina,&nbsp,ofrece un espectáculo flamenco de&nbsp,más de una hora de duración, con cante, baile y guitarra interpretado por un gran elenco de ;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/la_cueva_de_lola_2.jpg;-3.711784400000;40.412113500000;;;EntertainmentEstablishments;Flamenco,
1871;Oh My Club;DemoEM;1871;Enmarcado en el distrito de Tetuán, muy cerca del Paseo de la Castellana y de la zona financiera de Madrid, este local ofrece la posibilidad de disfrutar del ocio nocturno madrileño desde la cena hasta las últimas copas de la madrugada, todo el;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/oh_my_club.jpeg;-3.692955000000;40.462761000000;;;EntertainmentEstablishments;Bar de copas,Musica directo,Otros,
1872;Estupenda Caf&eacute, Bar;DemoEM;1872;El barrio de Malasaña acoge este curioso local cuya decoración está basada en la famosa serie de televisión de David Lynch, Twin Peaks. Silvia Superstar, cantante del grupo Killer Barbies, renueva su antiguo local, el Coconut Bar, y lo conviert;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/estupenda_cafe_bar_2.jpg;-3.704583800000;40.422639500000;;;EntertainmentEstablishments;Cafés,Coctelerías,
1873;Catarsis;DemoEM;1873;De la mano del grupo Larrumba y liderada por los bartenders Carlos Moreno y Raquel Espolio, esta coctelería situada en la popular calle Ponzano, conocida por su gran oferta de restauración, ofrece una carta con más de 25 cócteles, con clásicos ;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/catarsis.jpg;-3.699213700000;40.437770300000;;;EntertainmentEstablishments;Coctelerías,
1874;Misericordia The Club;DemoEM;1874;En los bajos de la Taberna Bandido, en el corazón del Paseo del Arte, se encuentra este local clandestino al que se accede a través de un acceso secreto, gracias a una de las 200 llaves disponibles. En él se puede disfrutar de música pinchada p;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/misericordia_the_club_3.jpg;-3.690007800000;40.421960000000;;;EntertainmentEstablishments;Bar de copas,
1875;La C&uacute,pula de Florida Retiro;DemoEM;1875;Situado en la mítica sala de fiestas Florida Retiro, este espacio es una zona de copas en la que se puede disfrutar de los selectos cócteles diseñados por el bartender Miguel Angel Jiménez. Abre los viernes y sábados desde las 22:00 h hasta las;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/cupula_3.jpg;-3.680098056793;40.418086748305;;;EntertainmentEstablishments;Bar de copas,
1876;The Wild Pig;DemoEM;1876;Este pub de Ponzano fusiona dos conceptos muy diferentes: la alta coctelería y la pizza al taglio o pizza rústica al corte. El local disfruta de una decoración urbana, de música ambiente muy estudiada, y de una gran variedad de cócteles, desde ;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/the_wild_pig.jpg;-3.703456600000;40.421604500000;;;EntertainmentEstablishments;Coctelerías,
1877;Chocolater&iacute,a Churrer&iacute,a Antonio;DemoEM;1877;Desde 1935 esta tradicional chocolatería &ndash, churrería de Vallecas sirve a diario, excepto los lunes, deliciosos desayunos con el chocolate con churros como protagonista. Esta churrería ofrece churros y porras de gran calidad, elaborados co;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/churreria_antonio_nueva_4.jpg;-3.622418493033;40.379378658363;;;EntertainmentEstablishments;Chocolaterías,
1878;Adorado Caf&eacute, &amp, Bar;DemoEM;1878;Con nueve locales en Argentina, esta cafetería - bar del barrio de Lavapiés es la primera apuesta internacional de un grupo que ofrece interesantes propuestas gastronómicas elaboradas con materias primas frescas y de gran calidad, disponibles a;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/adorado.jpg;-3.704693400000;40.410621900000;;;EntertainmentEstablishments;Cafés,
1879;Gran Clavel;DemoEM;1879;Situado en el Hotel Iberostar Las Letras, este espacio gastronómico del jefe de cocina Rafael Cordón permite disfrutar de una casa de comidas castiza, una vermutería y un bar de vinos en un mismo local que destaca tanto por su excelente ubicaci;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/gran_clavel_2.jpg;-3.699635267258;40.419610104870;;;EntertainmentEstablishments;Otros,
1880;Ginkgo Sky Bar;DemoEM;1880;En la planta 12 del Hotel VP Plaza de España se encuentra esta espectacular terraza con acceso directo desde la calle que cuenta con zonas cubiertas y descubiertas, y unas magníficas vistas panorámicas de Madrid.La terraza ofrece la posibilidad;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/ginkgo_sky.jpg;-3.711534887552;40.422778208491;;;EntertainmentEstablishments;Terrazas,
1881;Terraza Cibeles;DemoEM;1881;Situado en la sexta planta del Palacio de Cibeles, actual sede del Ayuntamiento de Madrid, se encuentra este bar &ndash, coctelería en el que poder disfrutar de unas vistas inmejorables de la Plaza de Cibeles, la calle Alcalá, el Paseo de Recol;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/terraza_cibeles.jpg;-3.692312836647;40.418854556997;;;EntertainmentEstablishments;Coctelerías,Terrazas,
1882;Bar Caf&eacute, Rocamar;DemoEM;1882;Desde 1967 este pequeño bar próximo a la Plaza de Chamberí viene ofreciendo churros y porras elaborados en el momento, considerados por muchos como unos de los mejores de Madrid. También destacan sus tortillas de patatas.Entre sus especialidade;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/bar_rocamar.jpg;-3.697274500000;40.431120900000;;;EntertainmentEstablishments;Chocolaterías,
1883;Chocolater&iacute,a Caf&eacute, Lyon;DemoEM;1883;Esta elegante chocolatería y cafetería es un lugar perfecto para disfrutar de una exquisita selección de productos de pastelería y bollería mientras se saborea un café o un chocolate. Pero además dispone de una variada carta de platos salados p;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/chocolateria_cafe_lyon.jpg;-3.675555200000;40.456762500000;;;EntertainmentEstablishments;Chocolaterías,
1884;Chocolat;DemoEM;1884;Situada en el popular Barrio de las Letras, esta chocolatería lleva desde 2003 ofreciendo un chocolate elaborado artesanalmente cada mañana, así como deliciosos churros y porras, en un ambiente cálido y familiar.El local, decorado de manera sen;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/chocolat.jpg;-3.697144100000;40.412873700000;;;EntertainmentEstablishments;Chocolaterías,
1885;Chocolater&iacute,a Tacita de Plata;DemoEM;1885;La céntrica calle Mayor, a pocos metros de la Puerta del Sol y de la Plaza Mayor, alberga esta chocolatería y churrería fundada por una familia de churreros con más de un siglo de historia vendiendo churros por las verbenas populares madrileñas;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/chocolateria_tacita_de_plata_4.jpg;-3.707478900000;40.416100500000;;;EntertainmentEstablishments;Chocolaterías,
1886;Chocolater&iacute,a Valor (Paseo de las Acacias);DemoEM;1886;Sucursal de la popular chocolatería en el distrito de Arganzuela, cuyo producto estrella es el chocolate con churros, elaborado por&nbsp,la firma alicantina de chocolates Valor.El local, decorado con estilo clásico y sencillo, cuenta con varias;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/chocolateria_valor_acacias_4.jpg;-3.707258105278;40.403537568270;;;EntertainmentEstablishments;Chocolaterías,
1887;Sky Bar (Axel Hotel Madrid);DemoEM;1887;La azotea del Axel Hotel Madrid, situado en el popular Barrio de las Letras, es un espacio pensado para disfrutar tanto de día como de noche, desde el que se pueden observar algunas de las mejores vistas de la ciudad.Para la temporada de verano;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/sky_bar_axel_hotel_madrid_3.jpg;-3.700579900000;40.413147600000;;;EntertainmentEstablishments;Bar de copas,Terrazas,
1888;Cocodrilo Rock Bar;DemoEM;1888;Cerca de la Casa de Campo se encuentra este local consagrado al rock and roll y al mítico grupo madrileño Burning, en el que poder disfrutar de la mejor música rock de todos los tiempos mientras se toma una cerveza o una copa.El local programa ;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/cocodrilo_rock_bar.jpg;-3.753644227982;40.402115974946;;;EntertainmentEstablishments;Bar de copas,Musica directo,
1889;El Secreto de Vel&aacute,zquez;DemoEM;1889;En los bajos del restaurante La Clave se encuentra este espacio íntimo de barra, coctelería y música ambiental, en el que se respetan los antiguos arcos de ladrillo al fresco de una carbonería de principios del siglo XX.Además de las paredes de;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/el_secreto_de_velazquez.jpg;-3.683914840221;40.424040099288;;;EntertainmentEstablishments;Coctelerías,
1890;Amargo Place To Be;DemoEM;1890;En pleno Malasaña-Triball se encuentra este espacio multifuncional en el que se puede saborear una oferta gastronómica internacional elaborada con productos de mercado así como disfrutar de actuaciones musicales, exposiciones y micro teatro mie;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/amargo_place_to_be.jpg;-3.703818900000;40.422726500000;;;EntertainmentEstablishments;Coctelerías,Musica directo,
1891;El Rinc&oacute,n de la Rodr&iacute,guez;DemoEM;1891;Este café-teatro del barrio de Prosperidad se ha convertido en punto de encuentro para los amantes de la música clásica, la ópera y la zarzuela. Creado por la prestigiosa soprano María Rodríguez, sobre su escenario se puede disfrutar de óperas,;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/rincon_de_la_rodriguez.jpg;-3.671225309372;40.440549697608;;;EntertainmentEstablishments;Cafés,Musica directo,
1892;Goya Social Club;DemoEM;1892;Cerrado temporalmente por la pandemia de COVID-19.Inspirado en los mejores clubs nocturnos de París, Londres o Berlín, este local situado en pleno barrio de Salamanca permite disfrutar de una variada oferta de música house y techno, pinchada po;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/goya_social_club.jpg;-3.682990600000;40.425301200000;;;EntertainmentEstablishments;Discoteca,Musica directo,
1893;El Invernadero de SB;DemoEM;1893;El sótano de la tienda de Salvador Bachiller de la calle Gran Vía esconde un espacio con mucho encanto que, decorado como un invernadero, sirve durante todo el día una oferta gastronómica variada, incluyendo una amplia gama de cócteles, zumos y;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/el_invernadero_de_sb.jpg;-3.709922879934;40.422584226415;;;EntertainmentEstablishments;Cafés,Coctelerías,
1894;Terraza de Sabatini;DemoEM;1894;Frente al Palacio Real se encuentra una de las terrazas con mejores vistas del centro de la ciudad, ideal para picotear y disfrutar de una agradable velada. Situada en la azotea de los Apartosuites Jardines de Sabatini, en la terraza se pueden ;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/terraza_de_sabatini_4.jpg;-3.714833800000;40.421011900000;;;EntertainmentEstablishments;Coctelerías,Terrazas,
1895;Caf&eacute, Ang&eacute,lica (calle San Bernardo);DemoEM;1895;Los amantes del café pueden disfrutar de las mejores variedades en este pequeño y acogedor local, ubicado en la que un día fue la primera tienda de especias de Madrid. El cliente puede comprar también hierbas naturales, especias raras, frutos s;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/cafe_angelica_5.jpg;-3.707365700000;40.423237700000;;;EntertainmentEstablishments;Cafés,
1896;Sala Nazca Live;DemoEM;1896;En pleno centro financiero de Madrid se encuentra este espacio para conciertos, un recinto que busca convertirse en una de las salas clave de música en directo de la ciudad.Cuenta con un aforo para 500 personas, una buena conexión en transporte;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/sala_nazca_live.jpg;-3.694816800000;40.451460800000;;;EntertainmentEstablishments;Musica directo,
1897;Los Artesanos 1902. Chocolater&iacute,a y churrer&iacute,a ;DemoEM;1897;Esta churrería es creación de Don Gabi, la cuarta generación de una familia de churreros que lleva ofreciendo churros y chocolate desde hace más de 100 años. Su producto destaca por la calidad de la materia prima y por una elaboración artesanal;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/los_artesanos_6.jpg;-3.706879500000;40.417539400000;;;EntertainmentEstablishments;Chocolaterías,
1898;Almonte Sala Rociera;DemoEM;1898;LA SALA CERRÓ A MEDIADOS DE DICIEMBRE DE 2020 COMO CONSECUENCIA DE LA PANDEMIA POR CORONAVIRUS.El distrito de Salamanca cuenta con el local de referencia en Madrid para disfrutar de las sevillanas y del ambiente andaluz. Almonte ofrece lo mejor;http://www.esmadrid.com/sites/default/files/editorial/dondeir/flamenco/almonte_sala_rociera_2.jpg;-3.678741300000;40.432766300000;;;EntertainmentEstablishments;Flamenco,Musica directo,
1899;Medias Puri ;DemoEM;1899;&nbsp,Bajo la apariencia de una típica mercería de barrio se esconde, como si fuera un club clandestino, la discoteca Medias Puri, que ofrece una de las ofertas de ocio más espectaculares de la noche madrileña, compuesta de cócteles, espectácul;http://www.esmadrid.com/sites/default/files/editorial/dondeir/noche/medias_puri_4.jpg;-3.703341900000;40.412347800000;;;EntertainmentEstablishments;Coctelerías,Discoteca,
1900;Barbara Ann;DemoEM;1900;Situado en la zona de las Salesas, se encuentra este espacio acogedor donde refugiarse para saborear&nbsp,cocktails deliciosos, degustar exquisitos platos o simplemente tomar una cerveza con los amigos después del trabajo, mientras se disfruta ;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/barbara_ann.jpg;-3.695814100000;40.425719500000;;;EntertainmentEstablishments;Coctelerías,
1901;Garra Bar;DemoEM;1901;En la planta baja del hotel Barceló Torre de Madrid se encuentra este &#39,cocktail bar&rsquo, donde huéspedes y demás clientes pueden disfrutar de una gran oferta coctelera.Este bar elegante y de aires neoyorquinos, diseñado por el prestigioso;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/garra_3.jpg;-3.712179958820;40.424369861347;;;EntertainmentEstablishments;Coctelerías,
1902;El Perla;DemoEM;1902;Este bar, situado en la zona de La Latina conocida como Little Chueca, es un animado local muy popular donde disfrutar de unas cañas y unas tapas.Al igual que en otros locales del barrio, el domingo es&nbsp,el día más concurrido de este local, ;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/perla.jpg;-3.711608600000;40.409326600000;;;EntertainmentEstablishments;Bar de copas,
1903;Sixta Bar;DemoEM;1903;Situado en la zona popularmente conocida como Little Chueca, en los alrededores de las calles Paloma y Calatrava, se encuentra este bar de copas que, sin ser de ambiente, sí que cuenta con un público mayoritariamente gay, al que&nbsp,se suman m;http://www.esmadrid.com/sites/default/files/recursosturisticos/noche/sixta1.jpg;-3.711391389370;40.409190964141;;;EntertainmentEstablishments;Bar de copas,
